data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.component_render_end,data.average.firstView.userTime.component_render_start,data.average.firstView.userTime.core_execution_end,data.average.firstView.userTime.core_execution_start,data.average.firstView.userTime.with_airbnb_interactive_did_mount,data.average.firstView.userTimingMeasure.Component execution,data.average.firstView.userTimingMeasure.Google TTI Polyfill,data.average.firstView.userTimingMeasure.Time to AirbnbInteractive,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,3874.0,2194.0,2194.1499999957,2194.144999994,5806,1249,12182.0,2194.0,0,1,705.0,6,3864668,3676024,82925,70270,0,11817.0,10546,3873,3873,2051,1261,20,2194,5585.0,2019,5585,5585,2194,2194.0,10550,10546,1880,1260,1260,32,15590.0,0.0,1549075048.620544,10546,10546,3874,3874,2196,2051,0,0,269483,395398,1,2194,5585.0,2019,5585,2194.144999994,2194.0,15590,13270,39.8737980769,4139,1965802,189868,1832511,6200,0.95,0.93,0.2,18.9302307692,2758.2,10579.725,10579.725,26089.12200000001,12229.0,0.38,1.0,10551,10546,10546,0,-1,-1,1,2200,271,229,271,198,0,73,0,1,85,99,-1,90,-1,-1,100,100,-1,0,0,2,0,1,0,25102,0,5040,,,3156,3018,5040.0,,16818.0,5683.0,6200,6200,6200,6200,6200,9000,9000,1549075069,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_NZ_d582552a061b6d15c557adede1ff22e6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_NZ_d582552a061b6d15c557adede1ff22e6,https://www.airbnb.com/s/homes,VM03-07-192.168.10.86,https://www.airbnb.com/s/homes,1,2,airbnb-homes,5,2019,200,Test Complete,18.1
24,4311.0,2899.0,2899.7049999889,2899.7049999889,6502,1986,11358.0,2899.0,0,1,727.0,6,3823005,3475473,78229,64955,0,,9593,4311,4311,2765,1994,15,2899,6227.0,2724,6227,6227,2899,2899.0,9619,9593,2578,1994,1994,31,12089.0,0.0,1549095836.0966039,9593,9593,4311,4311,2201,2766,0,0,378402,456878,1,2900,6228.0,2725,6228,2899.7049999889,2900.0,12089,12060,42.8267045455,4145,1922935,189868,1832511,6900,0.95,0.93,0.29,17.1068148148,2749.7859999999996,10104.63,10104.63,10037.511,11916.0,0.38,1.0,9619,9593,9593,0,-1,-1,1,2900,265,224,265,197,0,68,0,1,85,99,-1,90,-1,-1,100,100,-1,0,0,2,0,1,0,20516,0,5729,,,3681,3565,5729.0,,,6330.0,6900,6900,6900,6900,6900,9000,9000,1549095864,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_WK_3aa357184ed4d34613d2c80ee2e131f9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_WK_3aa357184ed4d34613d2c80ee2e131f9,https://www.airbnb.com/s/homes,VM01-01-192.168.10.43,https://www.airbnb.com/s/homes,2,2,airbnb-homes,5,2019,200,Test Complete,18.1
24,11159.0,2742.0,2742.3000000053,2742.2950000037,16089,1307,20288.0,2742.0,0,1,710.0,6,3824929,3389968,77002,64531,0,,18573,11159,11159,2613,1319,22,2742,15234.0,2565,15234,15234,2742,2742.0,18651,18573,2031,1318,1318,30,20994.0,0.0,1549097647.1110618,18574,18573,11159,11159,2201,2613,0,0,194287,196326,1,2742,15234.0,2566,15234,2742.2950000037,2742.0,20994,17390,39.5586897179,4149,1923886,189879,1832522,17400,0.95,0.93,0.2,18.42221875,2752.097,10227.348,10227.348,26518.139,11727.0,0.38,1.0,18651,18573,18574,0,-1,-1,1,2700,270,232,270,200,0,70,0,1,86,99,-1,90,-1,-1,100,100,-1,0,0,2,0,1,0,31585,0,14523,,,3636,3514,14523.0,,25757.0,15326.0,17400,17400,17400,17400,17400,9000,9000,1549097651,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_6G_50e96749e9b9bbf5260fd0e0be9776e9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_6G_50e96749e9b9bbf5260fd0e0be9776e9,https://www.airbnb.com/s/homes,VM04-02-192.168.10.90,https://www.airbnb.com/s/homes,2,2,airbnb-homes,5,2019,200,Test Complete,18.1
24,3717.0,2366.0,2366.3749999978,2366.3749999978,5691,1483,11176.0,2366.0,0,1,805.0,6,3740312,3553633,77692,65067,0,,9471,3717,3717,2248,1496,19,2366,5533.0,2217,5533,5533,2366,2366.0,9490,9471,2070,1494,1494,31,11852.0,0.0,1549139934.384316,9471,9471,3717,3717,2199,2249,0,0,360720,444871,1,2366,5534.0,2218,5534,2366.3749999978,2366.0,11852,10819,38.5053380783,4137,1923504,172112,1750013,6000,0.95,0.93,0.2,16.0742181818,2700.4320000000002,10141.735,10141.735,26861.574,13231.0,0.38,1.0,9491,9472,9471,0,-1,-1,1,2400,264,225,264,198,0,66,0,1,85,99,-1,91,-1,-1,100,100,-1,0,0,2,0,1,0,19798,0,5057,,,3108,2990,5057.0,,,5612.0,6000,6000,6000,6000,6000,9000,9000,1549139950,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_6J_d67a8ada21156e5f28f38e8d8ed1f6af,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_6J_d67a8ada21156e5f28f38e8d8ed1f6af,https://www.airbnb.com/s/homes,VM01-02-192.168.10.60,https://www.airbnb.com/s/homes,2,2,airbnb-homes,5,2019,200,Test Complete,18.1
24,3664.0,2199.0,2199.3849999998997,2199.38,6665,1262,12605.0,2199.0,0,1,723.0,6,3945084,3756507,84721,71492,0,,10970,3663,3663,2046,1273,6,2199,6210.0,2008,6210,6210,2199,2199.0,10977,10970,1846,1272,1272,33,15427.0,0.0,1549141749.449517,10970,10971,3664,3664,2201,2047,0,0,278509,386949,1,2199,6211.0,2008,6211,2199.38,2199.0,15427,13180,40.1339829476,4138,1964538,205175,1914329,7100,0.95,0.93,0.17,16.422708333299994,3292.309,10241.376,10241.376,25676.354,12508.0,0.38,1.0,10978,10971,10970,0,-1,-1,1,2200,272,229,272,199,0,73,0,1,86,99,-1,90,-1,-1,100,100,-1,0,0,2,0,1,0,23482,0,5364,,,2962,2809,5364.0,,18804.0,6178.0,7100,7100,7100,7100,7100,9000,9000,1549141741,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_3H_1df969475033cb8a676840846d9f1cdb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_3H_1df969475033cb8a676840846d9f1cdb,https://www.airbnb.com/s/homes,VM04-07-192.168.10.95,https://www.airbnb.com/s/homes,2,2,airbnb-homes,5,2019,200,Test Complete,18.1
24,,,2275.4750000022,2275.4700000078,5680,1345,,,0,1,726.0,6,3922463,3574913,77147,64884,0,,8942,3661,3661,2131,1357,12,2275,5561.0,2094,5561,5561,2275,2275.0,8953,8942,1926,1356,1356,31,,,1549184006.883955,8942,8942,3661,3661,2199,2131,0,0,379421,470569,1,2275,5561.0,2094,5561,2275.4700000078,2275.0,11683,10949,39.3601725377,4155,1963768,205216,1891284,6000,0.95,0.93,0.2,16.3262835821,2695.308,10217.464,10217.464,26742.804000015298,12514.0,0.38,1.0,8953,8942,8942,0,-1,-1,1,2300,263,224,263,195,0,68,0,1,86,99,-1,90,-1,-1,100,100,-1,0,0,2,0,1,0,19955,0,5018,,,3029,2909,5018.0,,15871.0,5561.0,6000,6000,6000,6000,6000,9000,9000,1549184009,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190203_P9_126f2d26def6a9bc4867c3312adfa9e5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190203_P9_126f2d26def6a9bc4867c3312adfa9e5,https://www.airbnb.com/s/homes,VM02-06-192.168.10.74,https://www.airbnb.com/s/homes,3,2,airbnb-homes,5,2019,200,Test Complete,18.1
24,3624.0,2227.0,2227.8200000001,2227.8150000056,5670,1319,12289.0,2227.0,0,1,726.0,6,3883179,3694550,82859,70208,0,,10266,3623,3623,2082,1331,16,2227,5489.0,2220,5489,5489,2227,2227.0,10273,10266,1947,1331,1331,31,15278.0,0.0,1549185825.2921288,10267,10267,3624,3624,2196,2082,0,0,278184,412891,1,2228,5490.0,2221,5490,2227.8150000056,2228.0,15278,14039,43.054277828900005,4152,1925930,205210,1891278,6000,0.95,0.93,0.2,19.04992,2792.552,10366.417,10256.884,26268.125,11669.0,0.38,1.0,10273,10267,10267,0,-1,-1,1,2200,271,229,271,198,0,73,0,1,86,99,-1,90,-1,-1,100,100,-1,0,0,2,0,1,0,24586,0,4925,,,3006,2884,4925.0,,16817.0,5489.0,6000,6000,6000,6000,6000,9000,9000,1549185844,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190203_B3_05e5175dd51f885165493a0ae14dd0bd,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190203_B3_05e5175dd51f885165493a0ae14dd0bd,https://www.airbnb.com/s/homes,VM01-08-192.168.10.66,https://www.airbnb.com/s/homes,3,2,airbnb-homes,5,2019,200,Test Complete,18.1
24,3597.0,2209.0,2209.1599999985,2209.1599999985,5556,1330,10599.0,2209.0,0,1,713.0,6,3899190,3551668,76718,64942,0,,8949,3596,3596,2084,1341,14,2209,5394.0,2203,5394,5394,2209,2209.0,8961,8949,1911,1340,1340,31,11880.0,38.0,1549228109.69775,8949,8949,3597,3597,2197,2084,0,0,368265,466159,1,2209,5395.0,2203,5395,2209.1599999985,2209.0,11918,10340,37.463768116,4134,1921702,206471,1909973,5900,0.95,0.93,0.2,16.9875061728,2689.047,10133.187,10133.187,27091.884,12691.0,0.38,1.0,8961,8949,8949,0,-1,-1,1,2200,262,224,262,194,0,68,0,1,86,99,-1,90,-1,-1,100,100,-1,0,0,2,0,1,0,19952,0,4893,,,3007,2895,4893.0,,15834.0,5477.0,5900,5900,5900,5900,5900,9000,9000,1549228110,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190203_1F_adcc55582b649ee7a7845604401725e8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190203_1F_adcc55582b649ee7a7845604401725e8,https://www.airbnb.com/s/homes,VM02-03-192.168.10.71,https://www.airbnb.com/s/homes,3,2,airbnb-homes,5,2019,200,Test Complete,18.1
24,,,2366.5099999926,2366.5099999926,5958,1447,,,0,1,798.0,6,3795960,3607246,80130,65520,0,,10436,4000,4000,2218,1459,16,2366,5784.0,2354,5784,5784,2366,2366.0,10467,10436,2033,1457,1457,33,,,1549271327.032834,10437,10437,4001,4001,2201,2219,0,0,268133,401250,1,2367,5784.0,2355,5784,2366.5099999926,2367.0,15604,12469,38.0182926829,4139,1963935,180817,1764205,6400,0.95,0.93,0.29,18.4537241379,2857.441,9902.069,9902.069,9849.701,11917.0,0.38,1.0,10468,10437,10437,0,-1,-1,1,2400,271,225,271,201,0,70,0,1,85,99,-1,90,-1,-1,100,100,-1,0,0,2,0,1,0,25393,0,5291,,,3227,3097,5291.0,,18405.0,5902.0,6400,6300,6400,6400,6400,9000,9000,1549271366,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190204_QH_14b710a11f14775f030202f1282102ad,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190204_QH_14b710a11f14775f030202f1282102ad,https://www.airbnb.com/s/homes,VM01-07-192.168.10.65,https://www.airbnb.com/s/homes,4,2,airbnb-homes,6,2019,200,Test Complete,18.1
24,3525.0,2134.0,2134.2900000018,2134.2900000018,5846,1250,10241.0,2134.0,0,1,703.0,6,3993453,3806755,82552,69634,0,,9152,3525,3525,2023,1258,10,2134,5716.0,1997,5716,5716,2134,2134.0,9183,9152,1827,1257,1257,31,11824.0,0.0,1549274050.964742,9153,9153,3525,3525,2203,2024,0,0,377667,481684,1,2134,5716.0,1998,5716,2134.2900000018,2134.0,11824,11979,43.7226277372,4155,1926512,230321,2002469,6300,0.95,0.93,0.19,18.0784594595,2809.0009999999997,10529.786,10529.786,26354.863999999998,12544.0,0.38,1.0,9184,9153,9153,0,-1,-1,1,2100,267,228,267,196,0,71,0,1,87,99,-1,89,-1,-1,100,100,-1,0,0,2,0,1,0,20917,0,5146,,,2911,2788,5146.0,,,5726.0,6300,6300,6300,6300,6300,9000,9000,1549274038,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190204_NN_e6156fe0cfdfd44374f1aaebc66c10da,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190204_NN_e6156fe0cfdfd44374f1aaebc66c10da,https://www.airbnb.com/s/homes,VM04-02-192.168.10.90,https://www.airbnb.com/s/homes,4,2,airbnb-homes,6,2019,200,Test Complete,18.1
24,3319.0,2152.0,2152.8550000003,2152.8550000003,5640,1241,15245.0,2152.0,0,1,709.0,6,4036728,3932205,82619,69523,0,,10025,3319,3319,2026,1250,7,2152,5264.0,1989,5264,5264,2152,2152.0,10036,10025,1829,1250,1250,31,15224.0,0.0,1549300401.0461519,10026,10025,3319,3319,2203,2027,0,0,288688,447604,1,2153,5265.0,1990,5265,2152.8550000003,2153.0,15224,12370,38.6321049344,4135,1967651,230303,2002449,6100,0.95,0.93,0.26,16.0,2978.79,10297.641,10297.641,10256.4530000038,13477.0,0.35,1.0,10037,10026,10026,0,-1,-1,1,2100,273,233,273,200,0,73,0,1,86,99,-1,89,-1,-1,100,100,-1,0,0,2,0,1,0,25649,0,4756,,,2616,2476,4756.0,,16867.0,5269.0,6100,6100,6100,6100,6100,9000,9000,1549300455,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190204_8E_c421c17bf2b942c8816115cf1eb2eb0d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190204_8E_c421c17bf2b942c8816115cf1eb2eb0d,https://www.airbnb.com/s/homes,VM02-03-192.168.10.71,https://www.airbnb.com/s/homes,4,2,airbnb-homes,6,2019,200,Test Complete,18.1
24,3734.0,2310.0,2310.4249999997,2310.4249999997,5635,1400,10739.0,2310.0,0,1,747.0,6,3860356,3512648,75819,63555,0,,8987,3733,3733,2179,1413,26,2310,5497.0,2149,5497,5497,2310,2310.0,9002,8987,1983,1411,1411,31,11751.0,0.0,1549315443.089381,8987,8987,3734,3734,2199,2180,0,0,372945,462982,1,2310,5498.0,2149,5498,2310.4249999997,2310.0,11751,10919,39.4651246838,4139,1964004,191112,1828805,6000,0.95,0.93,0.2,16.0,2753.564000000001,9914.411,9914.411,25907.05,12934.0,0.38,1.0,9003,8988,8987,0,-1,-1,1,2300,261,222,261,195,0,66,0,1,87,99,-1,90,-1,-1,100,100,-1,0,0,2,0,1,0,19904,0,5070,,,3130,3024,5070.0,,15882.0,5576.0,6000,6000,6000,6000,6000,9000,9000,1549315430,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190204_7A_1104d792a6bfa3690b3bf5df21f83b71,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190204_7A_1104d792a6bfa3690b3bf5df21f83b71,https://www.airbnb.com/s/homes,VM04-07-192.168.10.95,https://www.airbnb.com/s/homes,4,2,airbnb-homes,6,2019,200,Test Complete,18.1
24,3001.0,2215.0,2215.8650000056,2215.8650000056,6571,1292,12678.0,2215.0,0,1,752.0,6,3899970,3795397,77317,64718,0,,10872,3001,3001,3001,1301,9,2215,6149.0,2203,6149,6149,2215,2215.0,10876,10872,1874,1300,1300,33,15562.0,0.0,1549318130.255989,10873,10872,3001,3001,2196,3001,0,0,273298,396137,1,2216,6149.0,2203,6149,2215.8650000056,2216.0,15562,15659,47.0552884615,4137,1952742,200650,1881520,7200,0.95,0.93,0.29,16.9639767442,2744.4040000000005,9983.46,9983.46,9931.485,11868.0,0.38,1.0,10876,10872,10873,0,-1,-1,1,2200,270,231,270,199,0,71,0,1,85,99,-1,90,-1,-1,100,100,-1,0,0,2,0,1,0,26114,0,5456,,,2576,2399,5456.0,,18322.0,6324.0,7200,7200,7200,7200,7200,9000,9000,1549318172,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190204_A6_570dd4e77c338b63902b141ed20cac1a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190204_A6_570dd4e77c338b63902b141ed20cac1a,https://www.airbnb.com/s/homes,VM03-08-192.168.10.87,https://www.airbnb.com/s/homes,4,2,airbnb-homes,6,2019,200,Test Complete,18.1
24,4194.0,2814.0,2814.5050000021,2814.5000000077002,7172,1945,9206.0,2814.0,0,1,882.0,6,3279178,3129707,105447,94942,0,,9800,4194,4194,2304,1953,12,2814,6985.0,2794,6985,6985,2814,2814.0,9802,9800,2299,1953,1953,28,11665.0,0.0,1549358924.371912,9800,9800,4194,4194,2269,2304,0,0,337363,398435,1,2815,6985.0,2795,6985,2814.5000000077002,2815.0,11665,12139,44.1775836972,4139,1298815,211029,1915424,7700,0.95,0.93,0.19,23.026208333299998,2835.302,10187.688,10187.688,27088.894,12465.0,0.38,1.0,9802,9800,9800,0,-1,-1,1,2800,341,308,341,274,0,67,0,1,95,99,-1,89,-1,-1,100,100,-1,0,0,2,0,1,0,19878,0,6366,,,4248,3694,6366.0,,,6941.0,7700,7700,7700,7700,7700,9000,9000,1549358926,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190205_H0_6942acc5c9f4c0000790cd20a44327fe,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190205_H0_6942acc5c9f4c0000790cd20a44327fe,https://www.airbnb.com/s/homes,VM02-07-192.168.10.75,https://www.airbnb.com/s/homes,5,2,airbnb-homes,6,2019,200,Test Complete,18.1
24,4188.0,4188.0,4188.095000005,4188.089999996,6753,1321,15861.0,4188.0,0,1,719.0,6,3995550,3890908,82361,70310,0,,11426,3130,3130,2209,1331,14,4188,6448.0,2175,6448,6448,4188,4188.0,11434,11427,1897,1330,1330,33,15830.0,0.0,1549362232.460551,11427,11427,3131,3131,2196,2210,0,0,275384,385009,1,4188,6449.0,2175,6449,4188.089999996,4188.0,15830,14889,44.5408315884,4141,1962195,219947,1967432,7200,0.95,0.93,0.2,16.5015357143,2676.1209999999996,10349.777,10349.777,27932.215000015298,13121.0,0.38,1.0,11434,11427,11427,0,-1,-1,1,4200,271,233,271,198,0,73,0,1,85,99,-1,89,-1,-1,100,100,-1,0,0,2,0,1,0,25124,0,5903,,,2889,2764,5903.0,,18108.0,6501.0,7200,7200,7200,7200,7200,9000,9000,1549362249,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190205_CP_dcbadbf0a51fd156edb4f5eb397018c5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190205_CP_dcbadbf0a51fd156edb4f5eb397018c5,https://www.airbnb.com/s/homes,VM03-08-192.168.10.87,https://www.airbnb.com/s/homes,5,2,airbnb-homes,6,2019,200,Test Complete,18.1
24,3702.0,2333.0,2333.8049999984,2333.8000000003,5769,1436,10908.0,2333.0,0,1,735.0,6,3975027,3788369,76628,63857,0,,9598,3701,3701,2204,1445,4,2333,5499.0,2173,5499,5499,2333,2333.0,9616,9598,2023,1444,1444,32,11849.0,0.0,1549403037.99342,9598,9598,3702,3702,2199,2204,0,0,381736,464147,1,2334,5500.0,2174,5500,2333.8000000003,2334.0,11849,9920,35.929011227800004,4143,1965665,213498,1941012,6100,0.95,0.93,0.21,16.7411866667,2721.5690000000004,9693.256,9693.256,25243.886000000002,11555.0,0.38,1.0,9616,9598,9598,0,-1,-1,1,2300,264,224,264,197,0,67,0,1,86,99,-1,90,-1,-1,100,100,-1,0,0,2,0,1,0,19981,0,5016,,,3119,3013,5016.0,,,5578.0,6100,6100,6100,6100,6100,9000,9000,1549403020,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190205_8X_25c16ed860f8613ce65924a3cfe545a3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190205_8X_25c16ed860f8613ce65924a3cfe545a3,https://www.airbnb.com/s/homes,VM04-08-192.168.10.96,https://www.airbnb.com/s/homes,5,2,airbnb-homes,6,2019,200,Test Complete,18.1
24,3597.0,2197.0,2197.365,2197.3600000056,5672,1267,11733.0,2197.0,0,1,710.0,6,3739679,3553075,81192,69069,0,,9996,3596,3596,2068,1276,25,2197,5375.0,2021,5375,5375,2197,2197.0,10012,9996,1847,1275,1275,32,14254.0,0.0,1549406330.0172439,9997,9997,3597,3597,2199,2068,0,0,287955,406995,1,2197,5375.0,2022,5375,2197.3600000056,2197.0,14254,11689,41.2200282087,4136,1923902,172557,1750903,6000,0.95,0.93,0.2,17.1446986301,2755.005,9923.788,9923.788,26395.536,12600.0,0.38,1.0,10013,9997,9997,0,-1,-1,1,2200,268,229,268,196,0,72,0,1,85,99,-1,91,-1,-1,100,100,-1,0,0,2,0,1,0,20549,0,4918,,,2949,2825,4918.0,,,5464.0,6000,6000,6000,6000,6000,9000,9000,1549406341,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190205_GS_a8e1be0b8165e83fbd11cf43c16ae4df,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190205_GS_a8e1be0b8165e83fbd11cf43c16ae4df,https://www.airbnb.com/s/homes,VM01-03-192.168.10.61,https://www.airbnb.com/s/homes,5,2,airbnb-homes,6,2019,200,Test Complete,18.1
24,3821.0,2455.0,2455.0250000029,2455.0200000012,5935,1431,11664.0,2455.0,0,1,805.0,6,3828823,3640137,79432,65772,0,,9744,3820,3820,2307,1447,13,2455,5587.0,2246,5587,5587,2455,2455.0,9770,9744,2086,1446,1446,31,15302.0,0.0,1549446699.957199,9745,9744,3821,3821,2199,2308,0,0,276030,437832,1,2455,5587.0,2246,5587,2455.0200000012,2455.0,15302,14259,43.081570997,4144,1970465,181703,1792118,6500,0.95,0.93,0.19,19.4620333333,2862.197,10488.212,10488.212,27425.25,12144.0,0.38,1.0,9771,9745,9745,0,-1,-1,1,2500,272,228,272,200,0,72,0,1,86,99,-1,90,-1,-1,100,100,-1,0,0,2,0,1,0,23970,0,5102,,,2923,2810,5102.0,,17036.0,5684.0,6500,6500,6500,6500,6500,9000,9000,1549446692,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190206_TF_011b297d7b7a31226b0ce4228a76c5b0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190206_TF_011b297d7b7a31226b0ce4228a76c5b0,https://www.airbnb.com/s/homes,VM04-02-192.168.10.90,https://www.airbnb.com/s/homes,6,2,airbnb-homes,6,2019,200,Test Complete,18.1
