data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.redirectEnd,data.average.firstView.chromeUserTiming.redirectStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.optimizely_blockBegin,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,6176.0,,4513.0,,4513.6999999959,4513.6999999959,5415.0,2378.0,9220.0,,0.0,1.0,,1.0,1541945.0,1540237.0,68276.0,66663.0,0.0,,12260.0,6176.0,6172.0,6172.0,2389.0,1643.0,4513.0,4666.0,3917.0,5859.0,5859.0,4513.0,4513.0,12301.0,12261.0,1643.0,12.0,2792.0,2388.0,2388.0,44.0,15215.0,0.0,1548581824.088324,12261.0,12261.0,6176.0,6172.0,6624.0,6172.0,0.0,0.0,120117.0,155847.0,3.0,4514.0,4667.0,3917.0,5859.0,4513.6999999959,4514.0,15215.0,12960.0,41.928178583000005,22918.0,1053433.0,,,,,15306.0,381665.0,6900.0,0.76,0.71,0.19,43.8293571429,5185.932,10357.341,7143.3369999999995,14645.106000000002,,7175.0,0.23,0.73,12301.0,12261.0,12261.0,0.0,-1.0,-1.0,1.0,4500.0,222.0,175.0,222.0,164.0,0.0,58.0,0.0,1.0,37.0,87.0,-1.0,96.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,44.0,0.0,1.0,0.0,22508.0,0.0,3883.0,3883.0,5900.0,5900.0,5900.0,5900.0,5900.0,9000,9000,1548581854,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_F7_307abeceded4ead394f123427d98b2ab,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_F7_307abeceded4ead394f123427d98b2ab,,https://www.freshdirect.com/,VM03-06-192.168.10.85,https://www.freshdirect.com/,27,1,freshdirect-home,4,2019,200,Test Complete,18.1
,24.0,5635.0,,4007.0,,4007.8999999969,4007.8999999969,5037.0,2176.0,8299.0,,0.0,1.0,,1.0,1527990.0,1526765.0,66760.0,65147.0,0.0,,10901.0,5635.0,5630.0,5630.0,2184.0,1481.0,4007.0,4279.0,3467.0,5419.0,5419.0,4007.0,4007.0,10934.0,10901.0,1481.0,4.0,2533.0,2183.0,2183.0,42.0,13769.0,0.0,1548625936.952652,10901.0,10901.0,5635.0,5630.0,6337.0,5630.0,0.0,0.0,131802.0,174987.0,3.0,4008.0,4279.0,3467.0,5419.0,4007.8999999969,4008.0,13769.0,10599.0,38.742690058499996,22934.0,1041553.0,,,,,15306.0,380095.0,6300.0,0.76,0.71,0.16,55.5393333333,5885.5109999999995,10742.803,7316.666999999998,14422.205,,7651.0,0.23,0.73,10934.0,10901.0,10901.0,0.0,-1.0,-1.0,1.0,4000.0,206.0,167.0,206.0,159.0,0.0,47.0,0.0,1.0,38.0,89.0,-1.0,96.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,42.0,0.0,1.0,0.0,20094.0,0.0,3437.0,3437.0,5500.0,5500.0,5500.0,5500.0,5500.0,9000,9000,1548625952,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_XA_c971d7884ce09afd99b82ddf0d2cb214,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_XA_c971d7884ce09afd99b82ddf0d2cb214,,https://www.freshdirect.com/,VM02-07-192.168.10.75,https://www.freshdirect.com/,27,1,freshdirect-home,4,2019,200,Test Complete,18.1
,24.0,6995.0,,4331.0,,4331.5000000002,4331.4000000028,6195.0,2445.0,10016.0,4331.0,0.0,1.0,,1.0,1544503.0,1542628.0,68162.0,66002.0,0.0,,13135.0,6995.0,6989.0,6988.0,2455.0,1675.0,4331.0,5174.0,3891.0,6623.0,6623.0,4331.0,4331.0,13235.0,13135.0,1675.0,7.0,2822.0,2454.0,2454.0,43.0,16327.0,0.0,1548670849.635992,13136.0,13136.0,6995.0,6990.0,6532.0,6989.0,0.0,0.0,111259.0,144292.0,3.0,4332.0,5175.0,3891.0,6623.0,4331.4000000028,4332.0,16327.0,12919.0,39.901173563899995,22927.0,1051459.0,,,,,15306.0,386447.0,7900.0,0.76,0.71,0.18,49.3256363636,5188.103,10613.268,7393.326,15233.373,,7506.0,0.23,0.73,13236.0,13136.0,13136.0,0.0,-1.0,-1.0,1.0,4300.0,222.0,171.0,222.0,165.0,0.0,57.0,0.0,1.0,37.0,87.0,-1.0,97.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,43.0,0.0,1.0,0.0,24806.0,0.0,3859.0,3859.0,7000.0,7000.0,7000.0,7000.0,7000.0,9000,9000,1548670873,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190128_DY_8ce1ab05b7b7fc682645464b165c84f3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190128_DY_8ce1ab05b7b7fc682645464b165c84f3,,https://www.freshdirect.com/,VM02-01-192.168.10.69,https://www.freshdirect.com/,28,1,freshdirect-home,5,2019,200,Test Complete,18.1
,24.0,5802.0,,4108.0,,4108.8000000018,4108.8000000018,5371.0,2334.0,9317.0,4108.0,0.0,1.0,,1.0,1542987.0,1541359.0,68231.0,66439.0,0.0,,11886.0,5802.0,5799.0,5798.0,2344.0,1470.0,4108.0,4444.0,3703.0,5633.0,5633.0,4108.0,4108.0,11922.0,11886.0,1470.0,15.0,2710.0,2342.0,2342.0,44.0,14877.0,0.0,1548714140.577283,11886.0,11886.0,5802.0,5799.0,6470.0,5798.0,0.0,0.0,123015.0,161365.0,3.0,4109.0,4445.0,3703.0,5633.0,4108.8000000018,4109.0,14877.0,12219.0,40.3300330033,22918.0,1049810.0,,,,,15306.0,386482.0,6500.0,0.76,0.71,0.13,42.1901428571,5463.6280000000015,12662.552,7921.158,16312.559,,8291.0,0.23,0.73,11922.0,11886.0,11886.0,0.0,-1.0,-1.0,1.0,4100.0,220.0,173.0,220.0,163.0,0.0,57.0,0.0,1.0,37.0,87.0,-1.0,97.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,43.0,0.0,1.0,0.0,21863.0,0.0,3672.0,3672.0,5900.0,5900.0,5900.0,5900.0,5900.0,9000,9000,1548714160,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190128_HV_ccba5a93267514119c46b823371c7834,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190128_HV_ccba5a93267514119c46b823371c7834,,https://www.freshdirect.com/,VM02-03-192.168.10.71,https://www.freshdirect.com/,28,1,freshdirect-home,5,2019,200,Test Complete,18.1
,24.0,6350.0,,4471.0,,4471.7000000001,4471.7000000001,5904.0,2643.0,9851.0,4471.0,0.0,1.0,,1.0,1543771.0,1541120.0,68674.0,66518.0,0.0,,12786.0,6349.0,6345.0,6345.0,2652.0,1640.0,4471.0,4823.0,4020.0,6068.0,6068.0,4471.0,4471.0,12863.0,12786.0,1640.0,11.0,3013.0,2649.0,2649.0,45.0,16037.0,0.0,1548758226.650411,12787.0,12787.0,6350.0,6346.0,6514.0,6346.0,0.0,0.0,115258.0,151924.0,3.0,4472.0,4824.0,4020.0,6068.0,4471.7000000001,4472.0,16037.0,12920.0,39.0096618357,22916.0,1052309.0,,,,,15306.0,383629.0,7300.0,0.76,0.64,0.16,38.576,5636.574000000001,10662.118,7446.63,15319.711000000001,,7673.0,0.23,0.73,12864.0,12787.0,12787.0,0.0,-1.0,-1.0,1.0,4500.0,227.0,175.0,227.0,167.0,0.0,60.0,0.0,1.0,37.0,87.0,-1.0,97.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,44.0,0.0,1.0,0.0,23124.0,0.0,3988.0,3988.0,6600.0,6600.0,6600.0,6600.0,6600.0,9000,9000,1548758252,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190129_2W_fb51b58d21867788048316ea654d245b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190129_2W_fb51b58d21867788048316ea654d245b,,https://www.freshdirect.com/,VM01-05-192.168.10.63,https://www.freshdirect.com/,29,1,freshdirect-home,5,2019,200,Test Complete,18.1
,24.0,6212.0,,4562.0,,4562.2999999978,4562.2999999978,5592.0,2643.0,9715.0,4562.0,0.0,1.0,,1.0,1565586.0,1563665.0,68215.0,66603.0,0.0,,11784.0,6212.0,6208.0,6208.0,2652.0,1532.0,4562.0,4867.0,4109.0,6024.0,6024.0,4562.0,4562.0,11818.0,11784.0,1532.0,8.0,3005.0,2651.0,2651.0,43.0,14777.0,0.0,1548802330.621197,11784.0,11784.0,6212.0,6208.0,6348.0,6208.0,0.0,0.0,129024.0,171060.0,3.0,4562.0,4867.0,4110.0,6024.0,4562.2999999978,4562.0,14777.0,11259.0,38.5088919289,52345.0,1072098.0,,,,,15306.0,385519.0,6900.0,0.76,0.64,0.18,34.138000000000005,5164.88,10506.526000000002,7369.03,15049.415,,7325.0,0.23,0.73,11818.0,11784.0,11784.0,0.0,-1.0,-1.0,1.0,4600.0,218.0,169.0,218.0,164.0,0.0,54.0,0.0,1.0,38.0,88.0,-1.0,97.0,-1.0,-1.0,96.0,100.0,-1.0,100.0,0.0,45.0,0.0,1.0,0.0,21566.0,0.0,4076.0,4076.0,6900.0,6000.0,6000.0,6300.0,6300.0,9000,9000,1548802361,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190129_W8_872f50487264383a8cc10262fad198cb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190129_W8_872f50487264383a8cc10262fad198cb,,https://www.freshdirect.com/,VM03-08-192.168.10.87,https://www.freshdirect.com/,29,1,freshdirect-home,5,2019,200,Test Complete,18.1
,24.0,6256.0,,4284.0,,4284.6300000019,4284.6300000019,5566.0,2384.0,9182.0,,0.0,1.0,,1.0,1565916.0,1565598.0,68077.0,65919.0,0.0,,12064.0,6256.0,6252.0,6252.0,2393.0,1627.0,4284.0,4688.0,3824.0,5846.0,5846.0,4284.0,4284.0,12129.0,12064.0,1627.0,27.0,2754.0,2393.0,2393.0,44.0,13364.0,0.0,1548846440.0960732,12064.0,12064.0,6256.0,6253.0,6450.0,6252.0,0.0,0.0,142615.0,161735.0,3.0,4285.0,4689.0,3824.0,5846.0,4284.6300000019,4285.0,13364.0,12289.0,39.2025518341,50651.0,1073060.0,,,,,15306.0,385562.0,6900.0,0.76,0.64,0.18,35.361411764699994,6121.754,10850.366000000002,7483.743,10850.366000000002,,8086.0,0.23,0.73,12130.0,12064.0,12064.0,0.0,-1.0,-1.0,1.0,4300.0,166.0,162.0,166.0,139.0,0.0,27.0,0.0,1.0,37.0,87.0,-1.0,97.0,-1.0,-1.0,96.0,100.0,-1.0,100.0,0.0,43.0,0.0,1.0,0.0,22189.0,0.0,3782.0,3782.0,6200.0,6100.0,6100.0,6100.0,6100.0,9000,9000,1548846482,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_YX_86cd64fcc856a5a7989b38b7a6e614f2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_YX_86cd64fcc856a5a7989b38b7a6e614f2,,https://www.freshdirect.com/,VM02-01-192.168.10.69,https://www.freshdirect.com/,30,1,freshdirect-home,5,2019,200,Test Complete,18.1
,24.0,7200.0,,5189.0,,5189.7699999972,5189.7699999972,6358.0,3327.0,9815.0,7200.0,0.0,1.0,,1.0,1524767.0,1523205.0,66362.0,64752.0,0.0,,13526.0,7199.0,7196.0,7196.0,3338.0,1511.0,5189.0,5298.0,4712.0,6793.0,6793.0,5189.0,5189.0,13576.0,13526.0,1511.0,24.0,3689.0,3337.0,3337.0,42.0,16374.0,0.0,1548890551.5712721,13527.0,13526.0,7200.0,7197.0,5806.0,7196.0,0.0,0.0,116867.0,149333.0,3.0,5190.0,5299.0,4712.0,6794.0,5189.7699999972,5190.0,16374.0,10419.0,32.7569946558,22920.0,1037821.0,,,,,15306.0,380038.0,7900.0,0.76,0.64,0.16,60.7757,5463.85,10906.795,7578.14,14711.228000000001,,7650.0,0.23,0.73,13577.0,13527.0,13527.0,0.0,-1.0,-1.0,1.0,5200.0,218.0,175.0,218.0,161.0,0.0,57.0,0.0,1.0,38.0,89.0,-1.0,96.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,43.0,0.0,1.0,0.0,23604.0,0.0,4688.0,4688.0,6900.0,6900.0,6900.0,6900.0,6900.0,9000,9000,1548890551,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_J7_96fc2f0614f1dea2bc2a344e57d7dc2e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_J7_96fc2f0614f1dea2bc2a344e57d7dc2e,,https://www.freshdirect.com/,VM04-03-192.168.10.91,https://www.freshdirect.com/,30,1,freshdirect-home,5,2019,200,Test Complete,18.1
,24.0,6438.0,,4573.0,,4573.1699999997,4573.1699999997,5673.0,2363.0,12847.0,4573.0,0.0,1.0,,1.0,1580128.0,1575144.0,68454.0,65055.0,0.0,12583.0,11905.0,6437.0,6434.0,6434.0,2377.0,1467.0,4573.0,4653.0,4110.0,5998.0,5998.0,4573.0,4573.0,11939.0,11905.0,1467.0,21.0,2730.0,2376.0,2376.0,46.0,17598.0,0.0,1548934632.625446,11906.0,11906.0,6438.0,6435.0,6278.0,6435.0,0.0,0.0,103716.0,165057.0,3.0,4573.0,4653.0,4110.0,5998.0,4573.1699999997,4573.0,17598.0,13419.0,36.3390197671,52353.0,1090608.0,,,,,15306.0,380123.0,7200.0,0.76,0.64,0.17,38.3125,5284.781999999998,10734.208,7167.3359999999975,15112.971000000001,,7669.0,0.23,0.73,11940.0,11906.0,11906.0,0.0,-1.0,-1.0,1.0,4600.0,226.0,167.0,226.0,167.0,0.0,59.0,0.0,1.0,38.0,87.0,-1.0,96.0,-1.0,-1.0,96.0,100.0,-1.0,100.0,0.0,42.0,0.0,1.0,0.0,25625.0,0.0,4084.0,4084.0,6300.0,6200.0,6200.0,6200.0,6200.0,9000,9000,1548934650,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_AJ_b4b0058c2039d8fc94aca35a4a9dbd84,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_AJ_b4b0058c2039d8fc94aca35a4a9dbd84,,https://www.freshdirect.com/,VM03-01-192.168.10.79,https://www.freshdirect.com/,31,1,freshdirect-home,5,2019,200,Test Complete,18.1
,24.0,6481.0,,4544.0,,4544.0450000024,4544.0400000007,5777.0,2622.0,9303.0,,0.0,1.0,,1.0,1508628.0,1507174.0,68696.0,67065.0,0.0,,11770.0,6480.0,6477.0,6477.0,2631.0,1477.0,4544.0,4857.0,4038.0,6054.0,6054.0,4544.0,4544.0,11803.0,11770.0,1477.0,12.0,2991.0,2630.0,2630.0,45.0,14772.0,0.0,1549023119.763596,11771.0,11770.0,6481.0,6477.0,6371.0,6477.0,0.0,0.0,124166.0,164736.0,3.0,4544.0,4857.0,4038.0,6055.0,4544.0400000007,4544.0,14772.0,11670.0,40.676193795799996,22961.0,1012525.0,,,,,15306.0,388937.0,14600.0,0.76,0.64,0.15,46.6029230769,5675.471,10983.151000000002,7771.043000000002,15502.697,,7690.0,0.23,0.73,11804.0,11770.0,11771.0,0.0,-1.0,-1.0,1.0,4500.0,219.0,175.0,219.0,160.0,0.0,59.0,0.0,1.0,37.0,87.0,-1.0,97.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,41.0,0.0,1.0,0.0,22212.0,0.0,4011.0,4011.0,6200.0,6100.0,6100.0,6100.0,6100.0,9000,9000,1549023125,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190201_EX_792746fcb978fd5c8af58b9fcf8225f6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190201_EX_792746fcb978fd5c8af58b9fcf8225f6,,https://www.freshdirect.com/,VM04-04-192.168.10.92,https://www.freshdirect.com/,1,2,freshdirect-home,5,2019,200,Test Complete,18.1
,24.0,7220.0,,5082.0,,5082.8799999945,5082.8750000001,6421.0,3016.0,9864.0,,0.0,1.0,,1.0,1495067.0,1493526.0,67288.0,65653.0,0.0,,12727.0,7219.0,7216.0,7215.0,3028.0,1742.0,5082.0,5467.0,4547.0,6874.0,6874.0,5082.0,5082.0,12758.0,12727.0,1742.0,22.0,3387.0,3027.0,3027.0,42.0,15667.0,0.0,1549066403.9246821,12728.0,12728.0,7220.0,7216.0,6277.0,7216.0,0.0,0.0,118177.0,153781.0,3.0,5083.0,5467.0,4547.0,6875.0,5082.8750000001,5083.0,15667.0,12289.0,39.7605952766,22954.0,1006614.0,,,,,15306.0,381012.0,7800.0,0.76,0.64,0.17,47.676384615399996,5366.308000000001,10679.023000000001,7292.666999999998,15124.282,,7583.0,0.23,0.73,12758.0,12728.0,12728.0,0.0,-1.0,-1.0,1.0,5100.0,219.0,170.0,219.0,159.0,0.0,60.0,0.0,1.0,38.0,89.0,-1.0,96.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,42.0,0.0,1.0,0.0,23196.0,0.0,4516.0,4516.0,7000.0,7000.0,7000.0,7000.0,7000.0,9000,9000,1549066425,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_WQ_03d9f088743b72b009494734a547f9f7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_WQ_03d9f088743b72b009494734a547f9f7,,https://www.freshdirect.com/,VM03-07-192.168.10.86,https://www.freshdirect.com/,1,2,freshdirect-home,5,2019,200,Test Complete,18.1
,24.0,6922.0,,4937.0,,4937.2550000001,4937.2550000001,6110.0,3122.0,13019.0,4937.0,0.0,1.0,877.0,1.0,1693106.0,1691638.0,65371.0,63450.0,0.0,,12163.0,6921.0,6775.0,6774.0,3131.0,19.0,4937.0,5253.0,4528.0,6344.0,6344.0,4937.0,4937.0,12218.0,12163.0,,,3482.0,3131.0,3131.0,42.0,15359.0,0.0,1549075220.4328651,12164.0,12163.0,6922.0,6775.0,6240.0,6774.0,0.0,0.0,138359.0,187086.0,2.0,4937.0,5253.0,4529.0,6345.0,4937.2550000001,4937.0,15359.0,10930.0,35.9657782165,200236.0,1196237.0,,,,,15306.0,389567.0,15000.0,0.76,0.64,0.19,38.559333333299996,5314.031,10445.993,7233.369000000002,14742.17,,7235.0,0.23,0.73,12218.0,12163.0,12164.0,0.0,-1.0,-1.0,1.0,4900.0,220.0,171.0,220.0,161.0,0.0,59.0,0.0,1.0,38.0,89.0,-1.0,97.0,-1.0,-1.0,84.0,100.0,-1.0,100.0,0.0,44.0,0.0,1.0,0.0,22415.0,0.0,4500.0,4500.0,6700.0,6600.0,6600.0,6600.0,6600.0,9000,9000,1549075237,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_G9_fefb55d0969a7d93e15ed0b372a77433,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_G9_fefb55d0969a7d93e15ed0b372a77433,,https://www.freshdirect.com/,VM01-07-192.168.10.65,https://www.freshdirect.com/,1,2,freshdirect-home,5,2019,200,Test Complete,18.1
,24.0,7089.0,,5396.0,,5396.2550000001,5396.2550000001,6394.0,3517.0,10482.0,7089.0,0.0,1.0,,1.0,1585591.0,1584184.0,67837.0,66202.0,0.0,,12415.0,7089.0,7085.0,7084.0,3526.0,1418.0,5396.0,5551.0,4867.0,6664.0,6664.0,5396.0,5396.0,12449.0,12415.0,1418.0,9.0,3869.0,3525.0,3525.0,44.0,15405.0,0.0,1549110224.427813,12416.0,12416.0,7089.0,7085.0,6379.0,7085.0,0.0,0.0,133377.0,178018.0,3.0,5396.0,5551.0,4868.0,6665.0,5396.2550000001,5396.0,15405.0,10160.0,33.355219960599996,22960.0,1009217.0,,,,,15306.0,469063.0,8200.0,0.76,0.64,0.15,39.3176875,5912.053000000001,10969.526000000002,7707.986,14424.628999999999,,8064.0,0.23,0.73,12450.0,12416.0,12416.0,0.0,-1.0,-1.0,1.0,5400.0,218.0,173.0,218.0,160.0,0.0,58.0,0.0,1.0,37.0,88.0,-1.0,97.0,-1.0,-1.0,98.0,100.0,-1.0,62.0,0.0,42.0,0.0,1.0,0.0,22172.0,0.0,4842.0,4842.0,6900.0,6700.0,6700.0,6700.0,6700.0,9000,9000,1549110241,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_RM_dcbea68ce8f4702230ac30a22f8313e4,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_RM_dcbea68ce8f4702230ac30a22f8313e4,,https://www.freshdirect.com/,VM03-04-192.168.10.83,https://www.freshdirect.com/,2,2,freshdirect-home,5,2019,200,Test Complete,18.1
,24.0,6040.0,,4477.0,,4477.7250000006,4477.719999999,5625.0,2698.0,9397.0,,0.0,1.0,,1.0,1582419.0,1580778.0,67381.0,65746.0,0.0,,11637.0,6040.0,6037.0,6036.0,2706.0,1433.0,4477.0,4727.0,4028.0,5710.0,5710.0,4477.0,4477.0,11665.0,11637.0,1433.0,22.0,3043.0,2705.0,2705.0,42.0,14588.0,0.0,1549154348.1771939,11638.0,11638.0,6040.0,6037.0,6185.0,6037.0,0.0,0.0,133088.0,176820.0,3.0,4478.0,4727.0,4028.0,5710.0,4477.719999999,4478.0,14588.0,9889.0,32.944703531,22952.0,1001709.0,,,,,15306.0,473115.0,14200.0,0.76,0.64,0.2,32.4846,5251.288000000001,10280.726,6974.5080000000025,14213.098999999998,,7097.0,0.23,0.73,11666.0,11638.0,11638.0,0.0,-1.0,-1.0,1.0,4500.0,219.0,171.0,219.0,162.0,0.0,57.0,0.0,1.0,37.0,88.0,-1.0,97.0,-1.0,-1.0,98.0,100.0,-1.0,61.0,0.0,40.0,0.0,1.0,0.0,20914.0,0.0,4005.0,4005.0,5800.0,5800.0,5800.0,5800.0,5800.0,9000,9000,1549154335,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190203_Q1_dd362ddefa82cc94de17ba86baf9d334,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190203_Q1_dd362ddefa82cc94de17ba86baf9d334,,https://www.freshdirect.com/,VM04-07-192.168.10.95,https://www.freshdirect.com/,2,2,freshdirect-home,5,2019,200,Test Complete,18.1
