data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,2033.0,4000.0,1759.0,9500.0,1759.505,1759.5000000001,5026,1104,9015.0,1759.0,0,1,349.0,1,1259828,470770,126236,29808,0,,2274,2032,2032,2011,1117,5.0,1759,1850,1728,1759,1759,1759,,2278,2274,1382,1116,1116,35,10530.0,0.0,1555878156.923759,2274,2275,2033,2033,2002,2012,0,0,133654,402367.0,0,1760.0,1850.0,1729,1760.0,1759.5000000001,,10530,11239,44.3917851501,0,795113,9500.0,4000.0,4000.0,9500.0,108246,464863,12500,0.38,0.86,0.52,116.0804,1863.05,5694.596,1863.051,11606.752,,6194.0,0.23,0.67,2279,2275,2274,0,-1,-1,1,1800,132,12,132,111,0,21,0,1,66,91,-1,77,-1,-1,100,100,-1,44,0,14,0,1,0,26745,0,9500,9500,9500,9500,9500,9000,9000,1555878072,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190421_VD_d2436955a92e22525f12530b1f54dfed,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190421_VD_d2436955a92e22525f12530b1f54dfed,1.0,https://www.bhphotovideo.com/,VM03-03-192.168.10.82,https://www.bhphotovideo.com/,21,04,bhphoto-home,16,2019,200,Test Complete,19.04
24,2170.0,4100.0,1785.0,10000.0,1785.5449999988,1785.5399999971,5641,1115,9159.0,1785.0,0,1,355.0,1,1251029,458024,123300,27189,0,,2205,2169,2169,1832,1128,19.0,1785,1830,1770,2198,2198,1785,,2210,2205,1388,1127,1127,34,10635.0,0.0,1555922256.716627,2205,2205,2170,2170,1925,1832,0,0,131410,420205.0,0,1786.0,1830.0,1770,2199.0,1785.5399999971,,10635,12119,47.7917981073,0,790383,10000.0,4100.0,4100.0,10000.0,108246,460674,12700,0.33,0.86,0.43,157.84925,1844.485,10062.319,2335.551,11364.566,,6976.0,0.23,0.67,2210,2205,2205,0,-1,-1,1,1800,135,13,135,113,0,22,0,1,66,91,-1,77,-1,-1,100,100,-1,44,0,16,0,1,0,26998,0,10000,9500,10000,10000,10000,9000,9000,1555922171,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190422_CJ_98bd0d921bfc40fdc3f98125a1954c21,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190422_CJ_98bd0d921bfc40fdc3f98125a1954c21,1.0,https://www.bhphotovideo.com/,VM03-07-192.168.10.86,https://www.bhphotovideo.com/,22,04,bhphoto-home,17,2019,200,Test Complete,19.04
24,2074.0,4200.0,1881.0,10000.0,1881.3900000005,1881.3850000006,5691,1183,8815.0,1881.0,0,1,351.0,1,1251223,458117,123134,27223,0,,2155,2074,2074,2065,1202,17.0,1881,2152,1850,2152,2152,1881,,2165,2156,1403,1201,1201,36,13307.0,0.0,1555966357.99386,2156,2156,2074,2074,1907,2065,0,0,103202,470829.0,0,1881.0,2153.0,1850,2153.0,1881.3850000006,,13307,11930,47.510951812,0,790945,10000.0,4200.0,4200.0,10000.0,108246,460674,12700,0.33,0.86,0.48,121.544,1903.92,5989.461,2327.831,11456.582999999,,6942.0,0.23,0.67,2165,2156,2156,0,-1,-1,1,1900,131,13,131,112,0,19,0,1,66,91,-1,77,-1,-1,100,100,-1,44,0,15,0,1,0,26993,0,10500,10000,10000,10000,10000,9000,9000,1555966269,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190422_YS_b239334aa31f31512867474df17c5b3d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190422_YS_b239334aa31f31512867474df17c5b3d,1.0,https://www.bhphotovideo.com/,VM03-05-192.168.10.84,https://www.bhphotovideo.com/,22,04,bhphoto-home,17,2019,200,Test Complete,19.04
24,2301.0,4400.0,1803.0,10000.0,1803.6700000011,1803.6650000031,5783,1144,8565.0,1803.0,0,1,352.0,1,1256542,458010,123313,27225,0,,2351,2300,2300,1888,1161,13.0,1803,1929,1791,2364,2364,1803,,2357,2351,1423,1160,1160,35,10871.0,0.0,1556010533.81995,2352,2352,2301,2301,1907,1889,0,0,129180,379147.0,0,1804.0,1929.0,1792,2364.0,1803.6650000031,,10871,11550,44.976635514,0,789989,10000.0,4400.0,4400.0,10000.0,108246,466770,12900,0.33,0.86,0.49,180.776,1890.215,5856.792,1890.216,11491.092,,6970.0,0.23,0.67,2358,2352,2352,0,-1,-1,1,1900,133,13,133,113,0,20,0,1,65,91,-1,77,-1,-1,100,100,-1,44,0,17,0,1,0,27445,0,10000,10000,10000,10000,10000,9000,9000,1556010451,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190423_A8_a4ae271523ea748179bad7cd2c852c4d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190423_A8_a4ae271523ea748179bad7cd2c852c4d,1.0,https://www.bhphotovideo.com/,VM01-07-192.168.10.65,https://www.bhphotovideo.com/,23,04,bhphoto-home,17,2019,200,Test Complete,19.04
24,2288.0,4200.0,1787.0,10000.0,1787.4000000011,1787.3950000067,5644,1139,8056.0,1787.0,0,1,353.0,1,1256974,458086,124485,27556,0,,2412,2287,2287,1880,1156,8.0,1787,1902,1775,2322,2322,1787,,2416,2412,1424,1156,1156,35,10902.0,0.0,1556054607.829037,2413,2413,2288,2288,1907,1881,0,0,128748,359565.0,0,1787.0,1902.0,1776,2322.0,1787.3950000067,,10902,11129,43.1897555297,0,790130,10000.0,4200.0,4200.0,10000.0,108246,466770,12900,0.33,0.86,0.48,161.2192,1960.915,6000.386,1960.916,11517.7360000153,,7130.0,0.23,0.67,2416,2413,2413,0,-1,-1,1,1800,134,13,134,113,0,21,0,1,65,91,-1,77,-1,-1,100,100,-1,44,0,17,0,1,0,28352,0,10000,10000,10000,10000,10000,9000,9000,1556054493,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190423_YH_6d4335d4b0157d4429a61f85c4cda9f3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190423_YH_6d4335d4b0157d4429a61f85c4cda9f3,1.0,https://www.bhphotovideo.com/,VM02-04-192.168.10.72,https://www.bhphotovideo.com/,23,04,bhphoto-home,17,2019,200,Test Complete,19.04
24,,4200.0,,10000.0,1824.7650000012,1824.7599999995,5324,1082,,,0,1,350.0,1,1315409,639032,28288,3522,0,,2385,2130,2130,2121,1141,32.0,1824,2160,1784,1824,1824,1824,,2394,2385,1352,1140,1140,35,,,1556098656.199132,2386,2385,2130,2130,2015,2121,0,0,106744,490055.0,0,1825.0,2161.0,1785,1825.0,1824.7599999995,,13405,11880,46.8639053255,0,803633,10000.0,4200.0,4200.0,10000.0,108246,469270,12700,0.33,0.86,0.49,158.85625,1925.187,6058.011,2444.302,10357.852,,7057.0,0.23,0.67,2394,2386,2386,0,-1,-1,1,1900,122,14,122,106,0,16,0,1,67,91,-1,77,-1,-1,100,100,-1,43,0,16,0,1,0,27100,0,10500,10000,10000,10000,10000,9000,9000,1556098576,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190424_Y3_8189596e71ccb4239db46ab8d68438e8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190424_Y3_8189596e71ccb4239db46ab8d68438e8,1.0,https://www.bhphotovideo.com/,VM01-04-192.168.10.62,https://www.bhphotovideo.com/,24,04,bhphoto-home,17,2019,200,Test Complete,19.04
24,,4800.0,,10500.0,1910.8699999997,1910.8650000016,6142,1261,,,0,1,356.0,1,1306662,465876,27387,3149,0,,2545,2477,2477,2437,1288,8.0,1910,2019,1892,2589,2589,1910,,2557,2545,1504,1287,1287,36,,,1556142759.405066,2546,2546,2478,2478,1933,2438,0,0,101134,362549.0,0,1911.0,2019.0,1892,2590.0,1910.8650000016,,14181,12950,49.1274658574,0,791539,10500.0,4800.0,4800.0,10500.0,108246,470030,13400,0.38,0.86,0.5,170.7621666667,1905.928,8133.434,1905.928,9965.6869999962,,6437.0,0.23,0.67,2557,2546,2546,0,-1,-1,1,1900,121,13,121,105,0,16,0,1,67,91,-1,77,-1,-1,100,100,-1,43,0,17,0,1,0,26738,0,10500,10500,10500,10500,10500,9000,9000,1556142678,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190424_HS_b9c5e1b93d60d240d71ac2f14a3cb637,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190424_HS_b9c5e1b93d60d240d71ac2f14a3cb637,1.0,https://www.bhphotovideo.com/,VM01-01-172.16.20.252,https://www.bhphotovideo.com/,24,04,bhphoto-home,17,2019,200,Test Complete,19.04
24,,4500.0,,10000.0,1864.1000000061,1864.0950000117,5446,1133,,,0,1,354.0,1,1306468,639128,28148,3522,0,,2594,2324,2324,2308,1175,20.0,1864,2048,1850,1864,1864,1864,,2602,2594,1430,1174,1174,36,,,1556186857.379918,2594,2594,2324,2324,1981,2308,0,0,100613,437459.0,0,1864.0,2048.0,1851,1864.0,1864.0950000117,,14118,13259,49.6815286624,0,798412,10000.0,4500.0,4500.0,10000.0,108246,462649,13300,0.33,0.86,0.43,145.721,1984.735,10213.405,2458.036,11306.688,,6986.0,0.23,0.67,2602,2594,2594,0,-1,-1,1,1900,121,14,121,105,0,16,0,1,66,91,-1,77,-1,-1,100,100,-1,44,0,16,0,1,0,27100,0,10000,10000,10000,10000,10000,9000,9000,1556186773,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190425_BN_ccbf6387fd90d172f83a110fb3bfff0e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190425_BN_ccbf6387fd90d172f83a110fb3bfff0e,1.0,https://www.bhphotovideo.com/,VM01-05-172.16.20.244,https://www.bhphotovideo.com/,25,04,bhphoto-home,17,2019,200,Test Complete,19.04
24,2005.0,4300.0,1877.0,10000.0,1877.0850000001,1877.0799999984,5666,1122,8975.0,1877.0,0,1,349.0,1,1257808,463041,39695,4670,0,,2495,2005,2005,1994,1135,8.0,1877,2006,1859,2345,2345,1877,,2501,2495,1356,1135,1135,37,10875.0,0.0,1556230990.897332,2495,2495,2005,2005,1915,1994,0,0,128966,337247.0,0,1877.0,2006.0,1860,2346.0,1877.0799999984,,10875,11409,44.8859166011,0,798742,10000.0,4300.0,4300.0,10000.0,108246,463409,12900,0.38,0.86,0.5,138.49,2063.951,5722.906,2063.951,11243.6920000038,,6523.0,0.23,0.67,2501,2495,2495,0,-1,-1,1,1900,139,14,139,116,0,23,0,1,63,91,-1,77,-1,-1,100,100,-1,44,0,18,0,1,0,27844,0,10000,10000,10000,10000,10000,9000,9000,1556230871,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190425_0P_aeec84e28d2bd3e826e24a64e2875b45,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190425_0P_aeec84e28d2bd3e826e24a64e2875b45,1.0,https://www.bhphotovideo.com/,VM02-07-172.16.20.224,https://www.bhphotovideo.com/,25,04,bhphoto-home,17,2019,200,Test Complete,19.04
24,,4800.0,,10500.0,1945.8450000093,1945.8450000093,5453,1166,,,0,1,347.0,1,1261504,476130,37825,4596,0,,2560,2266,2266,2257,1186,7.0,1945,2116,1934,2574,2574,1945,,2577,2560,1392,1185,1185,36,,,1556275143.770022,2561,2560,2266,2266,2005,2257,0,0,128266,341311.0,0,1946.0,2116.0,1935,2575.0,1945.8450000093,,11001,11239,43.90625,0,798978,10500.0,4800.0,4800.0,10500.0,108246,462649,13100,0.38,0.86,0.46,135.8078333333,1917.876,9746.429,1917.876,11193.872,,6390.0,0.23,0.67,2577,2560,2561,0,-1,-1,1,1900,135,13,135,111,0,24,0,1,66,91,-1,77,-1,-1,100,100,-1,44,0,16,0,1,0,28271,0,10500,10500,10500,10500,10500,9000,9000,1556274997,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190426_C9_2f9d9501e3304a15781b9a01b18efcf2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190426_C9_2f9d9501e3304a15781b9a01b18efcf2,1.0,https://www.bhphotovideo.com/,VM04-04-172.16.20.199,https://www.bhphotovideo.com/,26,04,bhphoto-home,17,2019,200,Test Complete,19.04
24,2029.0,4200.0,1755.0,10000.0,1755.9949999995,1755.9899999978,5449,1146,8749.0,1755.0,0,1,349.0,1,1259984,463336,37670,4670,0,,2358,2028,2028,2016,1165,9.0,1755,2025,1743,1755,1755,1755,,2361,2358,1374,1164,1164,36,10658.0,0.0,1556319159.737205,2358,2358,2029,2029,1930,2016,0,0,132462,382290.0,0,1756.0,2026.0,1743,1756.0,1755.9899999978,,10658,11230,44.143081761,0,796832,10000.0,4200.0,4200.0,10000.0,108246,463409,12700,0.38,0.86,0.51,160.1876,1939.697,5741.626,1939.698,11201.535,,6384.0,0.23,0.67,2362,2358,2358,0,-1,-1,1,1800,134,14,134,113,0,21,0,1,67,91,-1,77,-1,-1,100,100,-1,44,0,17,0,1,0,27007,0,10000,10000,10000,10000,10000,9000,9000,1556319084,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190426_42_4b2c530b9a81f6d95bf3326181b495fb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190426_42_4b2c530b9a81f6d95bf3326181b495fb,1.0,https://www.bhphotovideo.com/,VM01-04-172.16.20.248,https://www.bhphotovideo.com/,26,04,bhphoto-home,17,2019,200,Test Complete,19.04
24,2052.0,4100.0,1796.0,9500.0,1796.8200000032,1796.8149999942,5339,1146,8232.0,1796.0,0,1,350.0,1,1254555,458085,39254,4397,0,,2328,2052,2052,2040,1162,9.0,1796,2018,1781,1796,1796,1796,,2335,2328,1425,1161,1160,35,10460.0,0.0,1556363321.585891,2329,2328,2052,2052,1934,2040,0,0,134695,387223.0,0,1797.0,2019.0,1781,1797.0,1796.8149999942,,10460,11310,45.1857770675,0,791441,9500.0,4100.0,4100.0,9500.0,108246,463409,12500,0.33,0.86,0.49,141.6496666667,1840.474,5765.285,2222.912,11725.084,,6829.0,0.23,0.67,2335,2329,2329,0,-1,-1,1,1800,134,13,134,115,0,19,0,1,65,91,-1,77,-1,-1,100,100,-1,44,0,17,0,1,0,26712,0,10500,9500,9500,9500,9500,9000,9000,1556363179,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190427_FV_2eefe9c12157b9ade40acdf98dfc9699,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190427_FV_2eefe9c12157b9ade40acdf98dfc9699,1.0,https://www.bhphotovideo.com/,VM04-05-172.16.20.191,https://www.bhphotovideo.com/,27,04,bhphoto-home,17,2019,200,Test Complete,19.04
24,2395.0,4300.0,1862.0,10000.0,1862.2499999983,1862.2450000003,5198,1231,9311.0,1862.0,0,1,352.0,1,1256648,470794,37347,4323,0,,2412,2394,2394,2389,1245,20.0,1862,1984,1851,2396,2396,1862,,2416,2412,1460,1244,1244,35,10701.0,0.0,1556407361.207103,2413,2413,2395,2395,2002,2389,0,0,132697,398302.0,0,1862.0,1985.0,1852,2397.0,1862.2450000003,,10701,10690,42.1197793538,0,794567,10000.0,4300.0,4300.0,10000.0,108246,462649,12600,0.33,0.86,0.49,127.6872,1934.056,5928.415,2366.18,11348.435,,6816.0,0.23,0.67,2416,2413,2413,0,-1,-1,1,1900,130,12,130,111,0,19,0,1,66,91,-1,77,-1,-1,100,100,-1,44,0,16,0,1,0,27044,0,10000,10000,10000,10000,10000,9000,9000,1556407274,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190427_0G_9dc1f5458fde0df0a469830c895fb1d3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190427_0G_9dc1f5458fde0df0a469830c895fb1d3,1.0,https://www.bhphotovideo.com/,VM01-08-172.16.20.239,https://www.bhphotovideo.com/,27,04,bhphoto-home,17,2019,200,Test Complete,19.04
24,,10000.0,,10000.0,1880.5150000117,1880.5100000027,4029,1145,,,0,1,350.0,2,1542241,550772,38428,4323,0,,2235,2175,2175,2168,1163,8.0,1880,2006,1869,1880,1880,1880,,2241,2235,1368,1162,1162,36,,,1556451461.289334,2236,2236,2176,2176,1762,2169,0,0,159338,504832.0,0,1881.0,2007.0,1869,1881.0,1880.5100000027,,10824,11749,45.4018547141,0,807821,10000.0,10000.0,10000.0,10000.0,215758,734626,12800,0.36,0.86,0.49,151.2002,2079.269,11587.024,2079.269,11587.024,,5170.0,0.23,0.67,2242,2236,2236,0,-1,-1,1,1900,135,12,135,114,0,21,0,1,66,91,-1,71,-1,-1,100,100,-1,63,0,15,0,1,0,29054,0,10500,9500,10000,10000,10000,9000,9000,1556451375,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190428_SW_8c5ba79f9137b48fb4032fa03761e25f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190428_SW_8c5ba79f9137b48fb4032fa03761e25f,1.0,https://www.bhphotovideo.com/,VM01-07-172.16.20.240,https://www.bhphotovideo.com/,28,04,bhphoto-home,17,2019,200,Test Complete,19.04
24,,10000.0,,10000.0,1932.5100000024,1932.5100000024,3962,1280,,,0,1,351.0,2,1536979,556127,38670,4596,0,,2559,2128,2128,2122,1297,7.0,1932,2042,1922,2429,2429,1932,,2568,2560,1507,1296,1296,37,,,1556495565.998378,2560,2560,2128,2128,1770,2122,0,0,161940,434474.0,0,1933.0,2042.0,1922,2429.0,1932.5100000024,,10771,11369,44.7285601888,0,802536,10000.0,10000.0,10000.0,10000.0,215758,734404,12800,0.31,0.86,0.56,112.8491666667,1841.586,6247.776,2206.352,11087.4160000038,,5171.0,0.23,0.67,2568,2560,2560,0,-1,-1,1,1900,140,13,140,116,0,24,0,1,65,91,-1,71,-1,-1,100,100,-1,63,0,15,0,1,0,35384,0,10000,9500,10000,10000,10000,9000,9000,1556495479,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190428_XR_ae00c0e01443c3a4927e7f1623223d62,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190428_XR_ae00c0e01443c3a4927e7f1623223d62,1.0,https://www.bhphotovideo.com/,VM03-04-172.16.20.213,https://www.bhphotovideo.com/,28,04,bhphoto-home,17,2019,200,Test Complete,19.04
24,2245.0,10500.0,2043.0,10500.0,2043.4150000074,2043.410000013,4198,1117,9851.0,2043.0,0,1,350.0,2,1515158,550716,37725,4323,0,,2594,2244,2244,2231,1136,13.0,2043,2168,2024,2615,2615,2043,,2598,2594,1343,1135,1135,35,11307.0,0.0,1556540073.565194,2595,2595,2245,2245,1765,2232,0,0,148690,372608.0,0,2043.0,2169.0,2024,2616.0,2043.410000013,,11307,14060,53.5619047619,0,798254,10500.0,10500.0,10500.0,10500.0,215758,717459,13500,0.36,0.86,0.4,197.019,2247.332,12727.126,2855.145,12727.126,,6501.0,0.23,0.67,2599,2595,2595,0,-1,-1,1,2200,134,12,134,113,0,21,0,1,66,91,-1,70,-1,-1,100,100,-1,65,0,17,0,1,0,31165,0,10500,10000,10500,10500,10500,9000,9000,1556539990,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190429_2X_015df9957c94c51ea1fcbd25ff8c57db,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190429_2X_015df9957c94c51ea1fcbd25ff8c57db,1.0,https://www.bhphotovideo.com/,VM03-01-172.16.20.218,https://www.bhphotovideo.com/,29,04,bhphoto-home,18,2019,200,Test Complete,19.04
24,,10000.0,,10000.0,1936.0699999997,1936.0699999997,4057,1302,,,0,1,350.0,2,1512550,548423,37625,4323,0,,2484,2220,2220,2215,1319,8.0,1936,2053,1926,1936,1936,1936,,2486,2484,1530,1318,1318,35,,,1556583826.51534,2484,2485,2221,2221,1765,2215,0,0,158117,463978.0,0,1936.0,2054.0,1926,1936.0,1936.0699999997,,10868,11069,43.3098591549,0,796515,10000.0,10000.0,10000.0,10000.0,215758,716509,12900,0.36,0.86,0.46,142.4724,2209.082,10816.814,2870.815,12168.97,,5321.0,0.23,0.67,2487,2485,2484,0,-1,-1,1,1900,131,12,131,113,0,18,0,1,67,91,-1,70,-1,-1,100,100,-1,65,0,17,0,1,0,29840,0,10500,10000,10000,10000,10000,9000,9000,1556583677,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190430_KK_40fa5cfceb7bd46f71a0423df3bf2955,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190430_KK_40fa5cfceb7bd46f71a0423df3bf2955,1.0,https://www.bhphotovideo.com/,VM04-03-172.16.20.193,https://www.bhphotovideo.com/,29,04,bhphoto-home,18,2019,200,Test Complete,19.04
24,2171.0,9500.0,1859.0,10000.0,1859.5249999926,1859.5199999982,3926,1181,8890.0,1859.0,0,1,347.0,2,1536883,550660,38079,4323,0,,2232,2171,2171,2164,1199,9.0,1859,1980,1842,1859,1859,1859,,2236,2233,1409,1198,1198,34,10607.0,0.0,1556627899.067191,2233,2233,2171,2171,1790,2164,0,0,163047,523441.0,0,1860.0,1981.0,1842,1860.0,1859.5199999982,,10607,11639,46.0625247329,0,799647,10000.0,9500.0,9500.0,10000.0,215758,737551,12500,0.31,0.86,0.46,150.6755,2151.618,9731.779,2581.865,12776.8519999924,,5635.0,0.23,0.67,2237,2234,2233,0,-1,-1,1,1900,135,12,135,114,0,21,0,1,68,91,-1,71,-1,-1,100,100,-1,63,0,17,0,1,0,30500,0,10500,9500,9500,10000,10000,9000,9000,1556627778,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190430_HH_17fd02ee9436588234549fd1151caec0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190430_HH_17fd02ee9436588234549fd1151caec0,1.0,https://www.bhphotovideo.com/,VM02-04-172.16.20.231,https://www.bhphotovideo.com/,30,04,bhphoto-home,18,2019,200,Test Complete,19.04
24,,10000.0,,10000.0,1878.424999999,1878.424999999,3962,1216,,,0,1,377.0,2,1539748,543131,38576,4670,0,,2545,2317,2317,1977,1228,4.0,1878,1989,1868,2303,2303,1878,,2551,2545,1447,1227,1227,37,,,1556672027.448208,2545,2545,2318,2317,1730,1978,0,0,162386,408676.0,0,1878.0,1990.0,1869,2303.0,1878.424999999,,10698,10370,41.2818471338,0,804840,10000.0,10000.0,10000.0,10000.0,215758,738593,12700,0.31,0.86,0.51,119.7038,1875.458,6289.448,2235.088,13275.142,,5558.0,0.23,0.67,2551,2545,2545,0,-1,-1,1,1900,139,14,139,118,0,21,0,1,68,91,-1,71,-1,-1,100,100,-1,63,0,17,0,1,0,29083,0,11000,9500,10000,10000,10000,9000,9000,1556671878,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190501_7Y_f7ab3e1e8d926c98df2f8f07ca40f632,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190501_7Y_f7ab3e1e8d926c98df2f8f07ca40f632,1.0,https://www.bhphotovideo.com/,VM04-07-172.16.20.187,https://www.bhphotovideo.com/,30,04,bhphoto-home,18,2019,200,Test Complete,19.04
