data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.optimizely_blockBegin,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,8904.0,,7279.0,,7279.399999999399,7279.399999999399,8149.0,5279.0,11503.0,8904.0,0.0,1.0,885.0,0.0,1761405.0,1430130.0,84927.0,67139.0,0.0,,9734.0,8904.0,8802.0,8802.0,5289.0,12.0,7279.0,8006.0,6845.0,8525.0,8525.0,7279.0,7279.0,9735.0,9734.0,5645.0,5288.0,5288.0,35.0,15085.0,0.0,1548581845.185979,9735.0,9734.0,8904.0,8802.0,4540.0,8802.0,0.0,0.0,179625.0,320944.0,2.0,7279.0,8006.0,6846.0,8525.0,7279.399999999399,7279.0,15085.0,8630.0,28.9694528365,236436.0,1455140.0,,,,,,15306.0,289122.0,9400.0,0.94,0.71,0.14,18.721410256400002,6041.853,11070.351999999999,9060.423,14684.239,,7997.0,0.23,0.8,9735.0,9735.0,9735.0,0.0,-1.0,-1.0,1.0,7300.0,180.0,105.0,180.0,154.0,0.0,26.0,0.0,1.0,43.0,94.0,-1.0,95.0,-1.0,-1.0,84.0,100.0,-1.0,100.0,0.0,67.0,0.0,1.0,0.0,20809.0,0.0,6818.0,6818.0,9400.0,8300.0,8500.0,9400.0,9400.0,9000,9000,1548581832,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_MY_ec392c277a8409cd907360c965ea856c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_MY_ec392c277a8409cd907360c965ea856c,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM04-05-192.168.10.93,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,27,1,freshdirect-browse,4,2019,200,Test Complete,18.1
,24.0,6702.0,,5000.0,,5000.2000000022,5000.2000000022,5835.0,2360.0,9618.0,,0.0,1.0,872.0,0.0,1546566.0,1214780.0,87815.0,69985.0,0.0,,7613.0,6702.0,6590.0,6589.0,2366.0,15.0,5000.0,5569.0,4483.0,6267.0,6267.0,5000.0,5000.0,7615.0,7613.0,2724.0,2365.0,2365.0,34.0,13192.0,0.0,1548625925.88803,7614.0,7613.0,6702.0,6590.0,4475.0,6590.0,0.0,0.0,142777.0,231210.0,2.0,5000.0,5569.0,4484.0,6267.0,5000.2000000022,5000.0,13192.0,9910.0,37.4527588813,22920.0,1247204.0,,,,,,15306.0,281774.0,7100.0,0.94,0.71,0.15,18.072196428599998,6430.083000000001,11677.286,9683.045,11677.2859999924,,8302.0,0.23,0.8,7615.0,7613.0,7614.0,0.0,-1.0,-1.0,1.0,5000.0,182.0,104.0,182.0,155.0,0.0,27.0,0.0,1.0,43.0,94.0,-1.0,95.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,66.0,0.0,1.0,0.0,19333.0,0.0,4450.0,4450.0,7100.0,6000.0,6200.0,7000.0,7000.0,9000,9000,1548625932,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190127_ES_39f0afc9eb1ee4b0bad8efeef2c7965e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190127_ES_39f0afc9eb1ee4b0bad8efeef2c7965e,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM03-04-192.168.10.83,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,27,1,freshdirect-browse,4,2019,200,Test Complete,18.1
,24.0,7025.0,,4407.0,,4407.0000000065,4406.9000000017995,6036.0,2412.0,9773.0,4407.0,0.0,1.0,876.0,0.0,1555122.0,1553247.0,89443.0,87753.0,0.0,,12640.0,7025.0,6889.0,6889.0,2433.0,5.0,4407.0,5797.0,3904.0,6879.0,6879.0,4407.0,4407.0,12684.0,12641.0,2780.0,2432.0,2432.0,37.0,15627.0,0.0,1548670841.440503,12641.0,12641.0,7025.0,6890.0,4479.0,6890.0,0.0,0.0,117678.0,151847.0,2.0,4407.0,5798.0,3905.0,6880.0,4406.9000000017995,4407.0,15627.0,12920.0,41.1333970073,22917.0,1253247.0,,,,,,15306.0,282998.0,7500.0,0.94,0.71,0.1,220.918,6367.727,13722.641000000001,9394.341999999999,15820.874,,8639.0,0.23,0.8,12685.0,12641.0,12641.0,0.0,-1.0,-1.0,1.0,4400.0,214.0,168.0,214.0,173.0,0.0,41.0,0.0,1.0,42.0,93.0,-1.0,95.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,67.0,0.0,1.0,0.0,22586.0,0.0,3869.0,3869.0,7500.0,6300.0,6900.0,7400.0,7400.0,9000,9000,1548670856,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190128_F7_cf5de6ce503b181459675e08b3c33447,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190128_F7_cf5de6ce503b181459675e08b3c33447,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM01-08-192.168.10.66,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,28,1,freshdirect-browse,5,2019,200,Test Complete,18.1
,24.0,7397.0,,5008.0,,5008.6999999985,5008.6999999985,6519.0,3140.0,10280.0,5008.0,0.0,1.0,874.0,0.0,1551901.0,1220049.0,89086.0,71506.0,0.0,,8265.0,7397.0,7292.0,7291.0,3149.0,25.0,5008.0,6357.0,4542.0,6877.0,6877.0,5008.0,5008.0,8267.0,8265.0,3518.0,3148.0,3148.0,36.0,13929.0,0.0,1548714149.918303,8266.0,8265.0,7397.0,7292.0,4478.0,7291.0,0.0,0.0,143841.0,238011.0,2.0,5009.0,6358.0,4542.0,6877.0,5008.6999999985,5009.0,13929.0,9480.0,34.347826087,22918.0,1253778.0,,,,,,15306.0,280534.0,7800.0,0.94,0.71,0.11,23.5201111111,6239.441999999999,14979.238000000001,9849.958,14979.238000000001,,8474.0,0.23,0.8,8267.0,8265.0,8266.0,0.0,-1.0,-1.0,1.0,5000.0,184.0,107.0,184.0,158.0,0.0,26.0,0.0,1.0,43.0,93.0,-1.0,95.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,66.0,0.0,1.0,0.0,20574.0,0.0,4512.0,4512.0,7800.0,6800.0,6800.0,7800.0,7800.0,9000,9000,1548714138,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190128_BD_79200469184bcb6e44c7281dca3945fa,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190128_BD_79200469184bcb6e44c7281dca3945fa,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM04-06-192.168.10.94,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,28,1,freshdirect-browse,5,2019,200,Test Complete,18.1
,24.0,6520.0,,4745.0,,4745.2000000012,4745.2000000012,5835.0,2701.0,9432.0,,0.0,1.0,883.0,0.0,1554718.0,1223290.0,88607.0,71024.0,0.0,,7395.0,6520.0,6417.0,6417.0,2709.0,12.0,4745.0,5508.0,4297.0,6116.0,6116.0,4745.0,4745.0,7396.0,7395.0,3074.0,2708.0,2708.0,36.0,13583.0,0.0,1548758228.315111,7396.0,7395.0,6520.0,6417.0,4472.0,6417.0,0.0,0.0,142870.0,260551.0,2.0,4745.0,5508.0,4298.0,6117.0,4745.2000000012,4745.0,13583.0,9800.0,35.0751610594,22915.0,1253522.0,,,,,,15306.0,283962.0,6900.0,0.94,0.64,0.16,17.2008434343,6193.351,11445.296,9453.646,11445.296,,8235.0,0.23,0.8,7396.0,7395.0,7396.0,0.0,-1.0,-1.0,1.0,4700.0,184.0,106.0,184.0,158.0,0.0,26.0,0.0,1.0,42.0,93.0,-1.0,95.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,66.0,0.0,1.0,0.0,19364.0,0.0,4269.0,4269.0,6900.0,6100.0,6900.0,6900.0,6900.0,9000,9000,1548758232,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190129_ND_db1439152c4b2e74b9cfe4239f361043,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190129_ND_db1439152c4b2e74b9cfe4239f361043,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM03-01-192.168.10.79,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,29,1,freshdirect-browse,5,2019,200,Test Complete,18.1
,24.0,7016.0,,5192.0,,5192.6000000021,5192.6000000021,6142.0,3152.0,9705.0,7016.0,0.0,1.0,876.0,0.0,1587987.0,1226475.0,90189.0,72042.0,0.0,,7860.0,7015.0,6897.0,6893.0,3165.0,14.0,5192.0,5737.0,4623.0,6526.0,6526.0,5192.0,5192.0,7862.0,7860.0,3512.0,3165.0,3165.0,36.0,13490.0,0.0,1548802340.004102,7861.0,7861.0,7016.0,6897.0,4533.0,6894.0,0.0,0.0,153606.0,260453.0,2.0,5193.0,5737.0,4624.0,6526.0,5192.6000000021,5193.0,13490.0,11709.0,42.7840701498,52347.0,1281946.0,,,,,,15306.0,287456.0,7400.0,0.94,0.64,0.11,18.6823428571,6383.39,11711.341999999999,9751.21,15404.236,,8619.0,0.23,0.8,7862.0,7861.0,7861.0,0.0,-1.0,-1.0,1.0,5200.0,183.0,107.0,183.0,156.0,0.0,27.0,0.0,1.0,43.0,94.0,-1.0,95.0,-1.0,-1.0,96.0,100.0,-1.0,100.0,0.0,67.0,0.0,1.0,0.0,20738.0,0.0,4590.0,4590.0,7400.0,6300.0,6300.0,7300.0,7300.0,9000,9000,1548802345,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190129_E9_dd34a6d559e780eb1ef967f86a590b02,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190129_E9_dd34a6d559e780eb1ef967f86a590b02,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM02-05-192.168.10.73,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,29,1,freshdirect-browse,5,2019,200,Test Complete,18.1
,24.0,7011.0,,5212.0,,5212.2950000012,5212.27,6098.0,3252.0,10013.0,7011.0,0.0,1.0,871.0,0.0,1539476.0,1207931.0,88759.0,70615.0,0.0,,7881.0,7010.0,6905.0,6905.0,3259.0,4.0,5212.0,5869.0,4748.0,6472.0,6472.0,5212.0,5212.0,7882.0,7881.0,3606.0,3258.0,3258.0,34.0,13231.0,65.0,1548890551.99067,7882.0,7882.0,7011.0,6906.0,4528.0,6905.0,0.0,0.0,153273.0,260892.0,2.0,5212.0,5869.0,4749.0,6473.0,5212.27,5212.0,13296.0,9550.0,35.8752817431,22918.0,1244535.0,,,,,,15306.0,277442.0,7400.0,0.94,0.64,0.17,18.068390625,6077.356,11405.541000000001,9518.117,11405.541000000001,,8126.0,0.23,0.8,7883.0,7882.0,7882.0,0.0,-1.0,-1.0,1.0,5200.0,180.0,104.0,180.0,153.0,0.0,27.0,0.0,1.0,43.0,95.0,-1.0,95.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,66.0,0.0,1.0,0.0,19792.0,0.0,4723.0,4723.0,7400.0,6500.0,6700.0,6700.0,6700.0,9000,9000,1548890532,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_AT_14b55001f9676b7d267a3110f1e63449,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_AT_14b55001f9676b7d267a3110f1e63449,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM04-07-192.168.10.95,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,30,1,freshdirect-browse,5,2019,200,Test Complete,18.1
,24.0,6176.0,,4058.0,,4058.3699999988003,4058.3650000044,5180.0,2112.0,8800.0,,0.0,1.0,875.0,0.0,1563859.0,1562308.0,88748.0,87057.0,0.0,,11766.0,6176.0,6066.0,6066.0,2126.0,7.0,4058.0,4899.0,3580.0,5590.0,5590.0,4058.0,4058.0,11804.0,11766.0,2359.0,2124.0,2124.0,34.0,14681.0,0.0,1548934645.126307,11766.0,11766.0,6176.0,6067.0,4526.0,6066.0,0.0,0.0,124421.0,161830.0,2.0,4058.0,4900.0,3581.0,5590.0,4058.3650000044,4058.0,14681.0,11620.0,39.7536777284,52345.0,1265375.0,,,,,,15306.0,279566.0,6500.0,0.94,0.64,0.1,107.7406,6745.83,11961.946000000002,8781.888,15628.921999999999,,8857.0,0.23,0.8,11804.0,11766.0,11766.0,0.0,-1.0,-1.0,1.0,4100.0,212.0,165.0,212.0,169.0,0.0,43.0,0.0,1.0,44.0,95.0,-1.0,95.0,-1.0,-1.0,96.0,100.0,-1.0,100.0,0.0,67.0,0.0,1.0,0.0,21896.0,0.0,3556.0,3556.0,6500.0,5600.0,5800.0,5800.0,5800.0,9000,9000,1548934641,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_7F_1365a45f941ecb49eb8bc7774b46f32b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_7F_1365a45f941ecb49eb8bc7774b46f32b,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM02-06-192.168.10.74,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,31,1,freshdirect-browse,5,2019,200,Test Complete,18.1
,24.0,6924.0,,4916.0,,4916.8750000026,4916.864999999199,5999.0,2762.0,9552.0,,0.0,1.0,872.0,0.0,1469920.0,1136183.0,86859.0,69028.0,0.0,,7738.0,6924.0,6807.0,6807.0,2771.0,12.0,4916.0,5737.0,4264.0,6311.0,6311.0,4916.0,4916.0,7739.0,7738.0,3190.0,2770.0,2770.0,34.0,13252.0,0.0,1548978732.351222,7738.0,7738.0,6924.0,6807.0,4456.0,6807.0,0.0,0.0,140125.0,228332.0,2.0,4917.0,5737.0,4264.0,6311.0,4916.864999999199,4917.0,13252.0,9590.0,35.9445277361,22952.0,1185113.0,,,,,,15306.0,267709.0,7300.0,0.94,0.64,0.11,56.6855,6527.172,12045.678999999998,9199.178,15432.7040000076,,8708.0,0.23,0.8,7739.0,7738.0,7738.0,0.0,-1.0,-1.0,1.0,5000.0,176.0,101.0,176.0,150.0,0.0,26.0,0.0,1.0,43.0,94.0,-1.0,95.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,64.0,0.0,1.0,0.0,19241.0,0.0,4230.0,4230.0,7300.0,6400.0,6900.0,6900.0,6900.0,9000,9000,1548978738,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_YS_6be969895087f0519bd80da7e7efac19,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_YS_6be969895087f0519bd80da7e7efac19,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM01-08-192.168.10.66,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,31,1,freshdirect-browse,5,2019,200,Test Complete,18.1
,24.0,7116.0,,5024.0,,5024.940000003,5024.9350000086,5974.0,2947.0,9747.0,,0.0,1.0,878.0,0.0,1459902.0,1458490.0,87298.0,85608.0,0.0,,12091.0,7115.0,6999.0,6999.0,2957.0,12.0,5024.0,5798.0,4382.0,6493.0,6493.0,5024.0,5024.0,12120.0,12091.0,3190.0,2956.0,2956.0,34.0,14962.0,0.0,1549023094.663079,12091.0,12091.0,7116.0,6999.0,4435.0,6999.0,0.0,0.0,121506.0,159502.0,2.0,5025.0,5798.0,4383.0,6494.0,5024.9350000086,5025.0,14962.0,12430.0,40.7540983607,22954.0,1178681.0,,,,,,15306.0,262791.0,7400.0,0.94,0.64,0.1,53.986000000000004,6835.891,14616.906,9630.148000000001,14616.9060000153,,8976.0,0.23,0.8,12121.0,12091.0,12091.0,0.0,-1.0,-1.0,1.0,5100.0,201.0,161.0,201.0,163.0,0.0,38.0,0.0,1.0,43.0,95.0,-1.0,95.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,64.0,0.0,1.0,0.0,21988.0,0.0,4353.0,4353.0,7400.0,6200.0,6200.0,6800.0,6800.0,9000,9000,1549023103,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190201_Y5_429c40fe1bd2ae72904798ecdae3075f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190201_Y5_429c40fe1bd2ae72904798ecdae3075f,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM03-07-192.168.10.86,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,1,2,freshdirect-browse,5,2019,200,Test Complete,18.1
,24.0,7149.0,,5321.0,,5321.4100000041,5321.4049999951,6306.0,3168.0,9764.0,7149.0,0.0,1.0,922.0,0.0,1472768.0,1135819.0,88329.0,70496.0,0.0,,7919.0,7148.0,7001.0,7001.0,3176.0,13.0,5321.0,5942.0,4752.0,6604.0,6604.0,5321.0,5321.0,7920.0,7919.0,3432.0,3175.0,3175.0,32.0,13499.0,0.0,1549066404.638113,7920.0,7919.0,7149.0,7001.0,4491.0,7001.0,0.0,0.0,142558.0,239019.0,2.0,5321.0,5942.0,4753.0,6604.0,5321.4049999951,5321.0,13499.0,10880.0,40.4460966543,22954.0,1175592.0,,,,,,15306.0,279687.0,7500.0,0.94,0.64,0.15,41.969375,6614.9609999999975,11462.92,9325.865,11462.92,,8628.0,0.23,0.8,7920.0,7920.0,7920.0,0.0,-1.0,-1.0,1.0,5300.0,178.0,102.0,178.0,150.0,0.0,28.0,0.0,1.0,44.0,96.0,-1.0,95.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,67.0,0.0,1.0,0.0,20218.0,0.0,4718.0,4718.0,7500.0,6600.0,7500.0,7500.0,7500.0,9000,9000,1549066410,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_Z7_d01ead28520428816ca0e718fc2ba300,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_Z7_d01ead28520428816ca0e718fc2ba300,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM01-03-192.168.10.61,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,1,2,freshdirect-browse,5,2019,200,Test Complete,18.1
,24.0,8134.0,,5696.0,,5696.179999999,5696.1749999973,6840.0,3292.0,10567.0,8134.0,0.0,1.0,876.0,0.0,1478163.0,1476360.0,88557.0,86867.0,0.0,,13898.0,8134.0,7962.0,7961.0,3302.0,22.0,5696.0,6216.0,4782.0,7073.0,7073.0,5696.0,5696.0,13938.0,13898.0,3538.0,3300.0,3300.0,34.0,16884.0,0.0,1549075088.911126,13899.0,13898.0,8134.0,7962.0,4533.0,7962.0,0.0,0.0,108752.0,139187.0,2.0,5696.0,6216.0,4783.0,7073.0,5696.1749999973,5696.0,16884.0,14500.0,43.9927184466,22954.0,1181573.0,,,,,,15306.0,277734.0,8800.0,0.94,0.64,0.11,79.105,6284.4209999999985,11977.603000000001,9233.814,15795.339,,8551.0,0.23,0.8,13938.0,13898.0,13899.0,0.0,-1.0,-1.0,1.0,5700.0,213.0,164.0,213.0,170.0,0.0,43.0,0.0,1.0,43.0,95.0,-1.0,95.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,66.0,0.0,1.0,0.0,24709.0,0.0,4748.0,4748.0,8800.0,7100.0,7900.0,7900.0,7900.0,9000,9000,1549075090,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_P7_618f7353f6e9503dc7aac4120d20e2d3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_P7_618f7353f6e9503dc7aac4120d20e2d3,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM02-02-192.168.10.70,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,1,2,freshdirect-browse,5,2019,200,Test Complete,18.1
,24.0,7877.0,,5834.0,,5834.0900000039,5834.0900000039,6933.0,3930.0,10598.0,7877.0,0.0,1.0,882.0,0.0,1485580.0,1148907.0,88892.0,71064.0,0.0,,8673.0,7877.0,7763.0,7763.0,3939.0,8.0,5834.0,6751.0,5328.0,7251.0,7251.0,5834.0,5834.0,8674.0,8673.0,4280.0,3938.0,3938.0,33.0,14078.0,0.0,1549110224.855093,8674.0,8674.0,7877.0,7764.0,4523.0,7764.0,0.0,0.0,146391.0,242181.0,2.0,5834.0,6752.0,5329.0,7251.0,5834.0900000039,5834.0,14078.0,10140.0,36.2142857143,22956.0,1181445.0,,,,,,15306.0,286688.0,8200.0,0.94,0.64,0.11,37.6498,6459.427,11509.287,9436.918,15010.508999999998,,8706.0,0.23,0.8,8675.0,8674.0,8674.0,0.0,-1.0,-1.0,1.0,5800.0,175.0,104.0,175.0,152.0,0.0,23.0,0.0,1.0,44.0,95.0,-1.0,95.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,67.0,0.0,1.0,0.0,20545.0,0.0,5301.0,5301.0,8200.0,7200.0,7200.0,7400.0,7400.0,9000,9000,1549110227,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_7X_2756cbe821f8730033f840c19ebeeff9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_7X_2756cbe821f8730033f840c19ebeeff9,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM03-05-192.168.10.84,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,2,2,freshdirect-browse,5,2019,200,Test Complete,18.1
,24.0,6576.0,,4673.0,,4673.7950000024,4673.7950000024,5547.0,2801.0,9134.0,,0.0,1.0,885.0,0.0,1474614.0,1137990.0,88809.0,70362.0,0.0,,7347.0,6575.0,6456.0,6456.0,2811.0,13.0,4673.0,5355.0,4210.0,5938.0,5938.0,4673.0,4673.0,7348.0,7347.0,3084.0,2811.0,2811.0,33.0,12698.0,0.0,1549154323.808806,7348.0,7348.0,6576.0,6456.0,4503.0,6456.0,0.0,0.0,148996.0,250272.0,2.0,4674.0,5356.0,4211.0,5939.0,4673.7950000024,4674.0,12698.0,8100.0,32.193958664600004,22958.0,1174982.0,,,,,,15306.0,281109.0,7100.0,0.94,0.64,0.19,17.861183908,5703.102,10982.631000000001,8950.296999999999,10982.6309999924,,7798.0,0.23,0.8,7348.0,7348.0,7348.0,0.0,-1.0,-1.0,1.0,4700.0,177.0,102.0,177.0,147.0,0.0,30.0,0.0,1.0,44.0,96.0,-1.0,95.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,63.0,0.0,1.0,0.0,18504.0,0.0,4187.0,4187.0,7100.0,5700.0,5900.0,6000.0,6000.0,9000,9000,1549154324,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190203_AW_13c94797be7e9dfc0ca5112c50d4e29a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190203_AW_13c94797be7e9dfc0ca5112c50d4e29a,,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM01-06-192.168.10.64,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,2,2,freshdirect-browse,5,2019,200,Test Complete,18.1
