data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.start-auth_initialize,data.average.firstView.userTime.start-sapphire_qualifiedexperiments_api_call,data.average.firstView.userTime.stop-auth_initialize,data.average.firstView.userTime.stop-sapphire_qualifiedexperiments_api_call,data.average.firstView.userTimingMeasure.____ auth_initialize,data.average.firstView.userTimingMeasure.____ sapphire_qualifiedexperiments_api_call,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,2500.0,,2500.0,1151.039999997,1151.0349999953,2437,820,,,0,1,189.0,1,2657750,2436548,35381,28918,0,,11832,1590,1590,1590,833,38,1151,1151,1130,2152,2152,1151,,11850,11832,1176,832,832,23,,,1554976353.7856529,11833,11833,1591,1591,887,1591,0,0,201146,221242.0,0,1151,1151,1130,2152,1151.0349999953,,14033,16459,51.7284726587,0,1965643,2500.0,2500.0,2500.0,2500.0,0,110275,10500,0.94,0.93,0.51,1034.4569999999999,1249.377,13372.082,3067.824,19984.536,,3271.0,0.38,0.99,11851,11833,11833,0,-1,-1,1,1200,125,99,125,103,0,22,0,1,58,98,-1,100,-1,-1,100,100,-1,-1,0,5,0,1,0,25871,0,7067,4237,5610,7067,6313,2830,703,10500,2500,2500,2500,2500,9000,9000,1554976278,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190411_DQ_95a091388e5e9fd6381e72c956e22380,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190411_DQ_95a091388e5e9fd6381e72c956e22380,,https://www.target.com/,VM01-06-192.168.10.64,https://www.target.com/,11,4,target-home,15,2019,200,Test Complete,18.1
24,,2100.0,,2100.0,1102.350000001,1102.3450000066,2108,773,,,0,1,186.0,1,2666618,2445334,40589,34124,0,,10273,1556,1556,1556,783,5,1102,1102,1092,2021,2021,1102,,10282,10273,1130,782,782,24,,,1555020541.630748,10274,10274,1556,1556,889,1556,0,0,231356,257376.0,0,1102,1102,1092,2021,1102.3450000066,,12299,14309,50.1225919439,0,1968675,2100.0,2100.0,2100.0,2100.0,0,110275,9100,0.94,1.0,0.5,639.9995,1555.056,13492.186,3254.571,20226.513,,3299.0,0.38,0.99,10282,10274,10274,0,-1,-1,1,1100,130,102,130,107,0,23,0,1,60,98,-1,100,-1,-1,100,100,-1,-1,0,5,0,1,0,23051,0,6003,3694,4242,6003,5322,2309,1080,9100,2100,2100,2200,2200,9000,9000,1555020463,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190411_GV_166002fb8960c4ce69196a8f9756b01d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190411_GV_166002fb8960c4ce69196a8f9756b01d,1.0,https://www.target.com/,VM01-06-192.168.10.64,https://www.target.com/,11,04,target-home,15,2019,200,Test Complete,19.04
24,,0.0,,2400.0,1581.0150000034,1581.0150000034,2383,987,,,0,1,186.0,1,2754192,1734572,24703,16714,0,,7651,1605,1605,1604,996,9,1581,1581,1235,2376,2376,1581,,7663,7651,1349,995,995,15,,,1555064691.310362,7651,7651,1605,1605,767,1605,0,0,256037,260289.0,0,1581,1581,1235,2377,1581.0150000034,,11744,13660,55.6188925081,0,1890054,0.0,0.0,2400.0,2400.0,0,289956,10100,0.94,1.0,0.62,540.2265,1506.416,3135.058,3135.058,15379.145,,3683.0,0.38,0.99,7663,7651,7651,0,-1,-1,1,1600,106,52,106,88,0,18,0,1,64,100,-1,100,-1,-1,100,100,-1,-1,0,2,0,1,0,21291,0,6117,4184,5266,6117,5860,1932,594,10100,2600,2600,2600,5700,9000,9000,1555064579,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190412_3M_af036266710268763e98a64ba65d217b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190412_3M_af036266710268763e98a64ba65d217b,1.0,https://www.target.com/,VM02-05-192.168.10.73,https://www.target.com/,12,04,target-home,15,2019,200,Test Complete,19.04
24,,0.0,,3400.0,1472.5650000037,1472.5650000037,3149,737,,,0,1,,1,2729146,1771886,27052,19050,0,,9913,1700,1700,1699,1098,11,1472,1472,1462,2983,2983,1472,,9926,9913,1622,1096,1096,15,,,1555108771.909083,9914,9914,1700,1700,767,1700,0,0,197107,193079.0,0,1473,1473,1463,2984,1472.5650000037,,14583,13429,45.1580363147,0,1890395,0.0,0.0,3400.0,3400.0,0,289956,11900,0.94,0.93,0.58,563.9475,1684.504,3404.347,3404.347,21652.361,,4153.0,0.38,0.99,9926,9914,9914,0,-1,-1,1,1500,105,51,105,87,1,17,99999,1,63,100,-1,100,-1,-1,100,100,-1,-1,0,2,0,1,0,24245,0,8339,5874,7070,8339,7772,2465,702,11900,3600,3800,3800,11800,9000,9000,1555108666,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190412_9C_71fc6f5e7f1a50fe9eb6594018b7136e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190412_9C_71fc6f5e7f1a50fe9eb6594018b7136e,1.0,https://www.target.com/,VM02-05-192.168.10.73,https://www.target.com/,12,04,target-home,15,2019,200,Test Complete,19.04
24,,0.0,,2400.0,1433.6399999956,1433.6399999956,2201,861,,,0,1,184.0,1,2789687,1768812,27209,19216,0,,7496,1431,1431,1431,877,16,1433,1433,1120,2144,2144,1433,,7510,7496,1216,877,877,15,,,1555152817.873681,7497,7497,1431,1431,767,1431,0,0,267236,266547.0,0,1434,1434,1121,2144,1433.6399999956,,11300,13140,54.9101546176,0,1889108,0.0,0.0,2400.0,2400.0,0,289956,10300,0.94,0.93,0.63,1054.873,1141.06,3108.456,3108.456,14470.166,,3772.0,0.38,0.99,7511,7497,7497,0,-1,-1,1,1500,102,50,102,84,1,17,99999,1,64,100,-1,100,-1,-1,100,100,-1,-1,0,2,0,1,0,19941,0,6242,3883,5257,6242,5809,2358,552,2700,2700,2700,2700,2700,9000,9000,1555152679,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190413_FT_fc4ca7139448e07167ffd61bb5755a28,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190413_FT_fc4ca7139448e07167ffd61bb5755a28,1.0,https://www.target.com/,VM04-05-192.168.10.93,https://www.target.com/,13,04,target-home,15,2019,200,Test Complete,19.04
24,1825.0,0.0,1636.0,3300.0,1636.6149999958,1636.6149999958,3516,1039,12451.0,1636.0,0,1,242.0,0,2646353,1769412,27058,19045,0,,8827,1824,1824,1824,1053,10,1636,1636,1609,3121,3121,1636,,8834,8827,1573,1052,1052,15,12377.0,48.0,1555196959.900915,8828,8828,1825,1825,767,1825,0,0,232421,227168.0,0,1637,1637,1610,3121,1636.6149999958,,12425,14489,50.8778089888,0,1889424,0.0,0.0,3300.0,3300.0,0,289956,11700,0.94,0.93,0.64,1224.121,1090.539,2977.17,2977.17,14430.987,,3484.0,0.38,0.99,8834,8828,8828,0,-1,-1,1,1700,102,50,102,84,1,17,99999,1,64,100,-1,100,-1,-1,100,100,-1,-1,0,2,0,1,0,23112,0,7637,5256,6612,7637,7158,2381,545,11700,5600,5600,5600,5600,9000,9000,1555196824,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190413_QG_312909ed95116aac76293a0593eb9cfa,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190413_QG_312909ed95116aac76293a0593eb9cfa,1.0,https://www.target.com/,VM04-07-192.168.10.95,https://www.target.com/,13,04,target-home,15,2019,200,Test Complete,19.04
24,,1800.0,,2400.0,1157.1600000025,1157.1499999991,2307,775,,,0,1,187.0,2,2746323,1807287,31157,23534,0,,9217,1679,1679,1678,786,24,1157,1157,1140,2267,2267,1157,,9233,9217,1146,785,785,15,,,1555240976.400778,9217,9217,1680,1679,1273,1679,0,0,228707,214082.0,0,1157,1157,1141,2267,1157.1499999991,,12783,18239,62.0197211833,0,1890414,1800.0,1800.0,2400.0,2400.0,0,294854,11000,0.94,0.93,0.48,1151.618,1891.453,14696.499,3435.07,20261.599,,3568.0,0.38,0.99,9234,9218,9217,0,-1,-1,1,1200,126,74,126,107,1,18,99999,1,59,100,-1,100,-1,-1,100,100,-1,-1,0,22,0,1,0,26265,0,7157,4068,5855,7157,6580,3090,725,11000,2400,2400,2400,2400,9000,9000,1555240871,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190414_4H_ea1147bcd7e911d5f57db84cc528a192,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190414_4H_ea1147bcd7e911d5f57db84cc528a192,1.0,https://www.target.com/,VM02-07-192.168.10.75,https://www.target.com/,14,04,target-home,15,2019,200,Test Complete,19.04
24,,1800.0,,2300.0,1178.0749999998,1178.0700000018,2201,875,,,0,1,186.0,2,2730070,1772910,30997,22986,0,,8130,1664,1664,1664,887,6,1178,1178,1168,2150,2150,1178,,8139,8130,1230,886,886,15,,,1555285076.018535,8131,8131,1665,1665,1249,1665,0,0,249048,244337.0,0,1178,1178,1169,2151,1178.0700000018,,11837,14320,57.1428571429,0,1893526,1800.0,1800.0,2300.0,2300.0,0,289628,10000,0.94,0.93,0.51,576.6605,1358.275,12928.9,2903.747,20038.59,,3078.0,0.38,0.99,8140,8131,8131,0,-1,-1,1,1200,121,69,121,102,1,18,99999,1,59,100,-1,100,-1,-1,100,100,-1,-1,0,21,0,1,0,21182,0,6571,3859,5142,6571,5809,2711,667,10000,2300,2300,2300,2300,9000,9000,1555284993,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190414_58_9d76dce0d8065ecf589ec4be68ca87ca,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190414_58_9d76dce0d8065ecf589ec4be68ca87ca,1.0,https://www.target.com/,VM01-05-192.168.10.63,https://www.target.com/,14,04,target-home,15,2019,200,Test Complete,19.04
24,1657.0,1800.0,1609.0,2500.0,1609.3349999937,1609.3299999993,2377,999,5501.0,,0,1,185.0,2,2829443,1809616,32431,24026,0,,7651,1656,1656,1656,1009,10,1609,1609,1250,2289,2289,1609,,7660,7652,1359,1008,1008,16,11364.0,0.0,1555329212.52668,7652,7652,1657,1657,1241,1657,0,0,272980,272000.0,0,1609,1609,1250,2290,1609.3299999993,,11364,14140,54.3010752688,0,1929202,1800.0,1800.0,2500.0,2500.0,0,289962,10000,0.94,0.93,0.54,593.741,1143.111,12767.827,2992.153,13981.698,,3131.0,0.38,0.99,7661,7652,7652,0,-1,-1,1,1600,128,75,128,108,1,19,99999,1,57,100,-1,100,-1,-1,100,100,-1,-1,0,21,0,1,0,21331,0,6515,3934,5114,6515,5657,2581,544,10000,2500,2500,2500,2500,9000,9000,1555329129,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190415_K4_0211c17c7ec01894b39c75da7210a7d0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190415_K4_0211c17c7ec01894b39c75da7210a7d0,1.0,https://www.target.com/,VM01-08-192.168.10.66,https://www.target.com/,15,04,target-home,16,2019,200,Test Complete,19.04
24,1588.0,1900.0,1209.0,2400.0,1209.8450000003,1209.8400000004,2357,911,11819.0,1209.0,0,1,184.0,2,2699314,1723557,28732,20900,0,,7999,1588,1588,1586,925,7,1209,1209,1200,2252,2252,1209,,8009,7999,1267,924,924,16,11695.0,58.0,1555374108.862106,8000,7999,1588,1588,1240,1586,0,0,248968,243131.0,0,1210,1210,1201,2252,1209.8400000004,,11753,15440,56.7647058824,0,1887919,1900.0,1900.0,2400.0,2400.0,0,277300,10200,0.94,0.93,0.51,500.9005,1220.927,12626.872,3104.109,19183.95,,3264.0,0.38,0.99,8010,7999,8000,0,-1,-1,1,1300,122,71,122,103,0,19,0,1,59,100,-1,100,-1,-1,100,100,-1,-1,0,22,0,1,0,22275,0,6763,3907,5072,6763,5742,2856,669,10200,2400,2400,2400,2400,9000,9000,1555373995,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190416_Q5_2c454fe3ccd44126f7c017a0c4aab0cc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190416_Q5_2c454fe3ccd44126f7c017a0c4aab0cc,1.0,https://www.target.com/,VM02-06-192.168.10.74,https://www.target.com/,15,04,target-home,16,2019,200,Test Complete,19.04
24,,2000.0,,2300.0,1552.5350000025,1552.5250000064,2286,944,,,0,1,193.0,2,2738965,1723145,28741,20900,0,,7620,1538,1538,1537,961,12,1552,1552,1178,2208,2208,1552,,7634,7620,1297,960,960,16,,,1555417556.618975,7620,7620,1538,1538,1239,1538,0,0,265557,258110.0,0,1553,1553,1179,2209,1552.5250000064,,11258,13780,53.7861046058,0,1887927,2000.0,2000.0,2300.0,2300.0,0,277206,9900,0.94,0.93,0.55,537.1985,1173.546,13413.082,2918.646,13413.082,,3007.0,0.38,0.99,7635,7621,7620,0,-1,-1,1,1600,124,71,124,105,0,19,0,1,59,100,-1,100,-1,-1,100,100,-1,-1,0,22,0,1,0,20973,0,6380,3843,5053,6380,5558,2537,505,9900,2300,2300,2300,2300,9000,9000,1555417417,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190416_2V_0249269a30876d2c43f9267fd37969a6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190416_2V_0249269a30876d2c43f9267fd37969a6,1.0,https://www.target.com/,VM04-01-192.168.10.80,https://www.target.com/,16,04,target-home,16,2019,200,Test Complete,19.04
24,,1800.0,,2400.0,1464.1449999999,1464.14,2282,788,,,0,1,184.0,2,2671025,1719839,28597,20774,0,,7296,1493,1493,1493,802,17,1464,1464,1020,2093,2093,1464,,7313,7296,1143,801,801,16,,,1555461564.069172,7297,7296,1494,1494,1238,1493,0,0,255039,264224.0,0,1464,1464,1020,2093,1464.14,,11261,15049,56.7068575735,0,1882359,1800.0,1800.0,2400.0,2400.0,0,278110,9900,0.94,0.93,0.51,744.8885,1697.807,15220.708,3091.591,15220.7080000002,,3482.0,0.38,0.99,7313,7297,7297,0,-1,-1,1,1500,121,70,121,102,0,19,0,1,58,100,-1,100,-1,-1,100,100,-1,-1,0,22,0,1,0,23589,0,6274,3704,4898,6274,5558,2571,660,9900,2400,2400,2400,2400,9000,9000,1555461427,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190417_N4_ab76644ac91f7fccaee20306c3f0fd9c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190417_N4_ab76644ac91f7fccaee20306c3f0fd9c,1.0,https://www.target.com/,VM04-02-192.168.10.90,https://www.target.com/,16,04,target-home,16,2019,200,Test Complete,19.04
24,,1800.0,,2200.0,1385.1450000002,1385.1450000002,2147,776,,,0,1,185.0,2,2685391,1719538,28555,20723,0,,7039,1390,1390,1390,791,5,1385,1385,1022,2037,2037,1385,,7045,7039,1130,790,790,16,,,1555505638.178132,7040,7039,1390,1390,1237,1390,0,0,268324,274511.0,0,1385,1385,1022,2038,1385.1450000002,,10784,12590,49.8022151899,0,1882102,1800.0,1800.0,2200.0,2200.0,0,278034,9800,0.94,0.93,0.52,531.546,1400.607,14929.887,3089.933,14929.887,,3288.0,0.38,0.99,7045,7039,7040,0,-1,-1,1,1400,127,72,127,108,0,19,0,1,42,100,-1,100,-1,-1,100,100,-1,-1,0,22,0,1,0,21678,0,5753,3555,4786,5753,5271,2198,484,9800,2200,2200,2200,2200,9000,9000,1555505498,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190417_4D_cf4ce612b5dacbfe059218e4e6d84d84,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190417_4D_cf4ce612b5dacbfe059218e4e6d84d84,1.0,https://www.target.com/,VM04-05-192.168.10.93,https://www.target.com/,17,04,target-home,16,2019,200,Test Complete,19.04
24,,1800.0,,2300.0,1095.8550000014,1095.8500000015,2245,792,,,0,1,187.0,2,2644731,1717267,28908,21074,0,,8003,1490,1490,1490,803,19,1095,1095,1082,2115,2115,1095,,8012,8003,1145,801,801,16,,,1555549878.314347,8004,8003,1491,1491,1262,1491,0,0,237963,238112.0,0,1096,1096,1082,2115,1095.8500000015,,11906,15689,59.9312452254,0,1869989,1800.0,1800.0,2300.0,2300.0,0,284942,10100,0.94,0.93,0.54,1155.456,1289.498,13289.686,2898.09,14937.4930000019,,3059.0,0.38,0.99,8012,8004,8004,0,-1,-1,1,1100,123,70,123,105,0,18,0,1,54,100,-1,100,-1,-1,100,100,-1,-1,0,23,0,1,0,22762,0,6711,3679,4961,6711,5690,3032,729,10100,2300,2300,2300,2400,9000,9000,1555549790,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190418_E2_ecf45b41d563e9e44d6828e762c3024f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190418_E2_ecf45b41d563e9e44d6828e762c3024f,1.0,https://www.target.com/,VM03-01-192.168.10.79,https://www.target.com/,17,04,target-home,16,2019,200,Test Complete,19.04
24,,1700.0,,2100.0,1104.7049999979,1104.6999999999,2033,789,,,0,1,185.0,2,2721430,1711585,28732,20900,0,,7256,1400,1400,1399,798,17,1104,1104,1080,2022,2022,1104,,7263,7256,1142,797,797,16,,,1555637953.356262,7256,7256,1400,1400,1238,1400,0,0,272115,264664.0,0,1105,1105,1081,2023,1104.6999999999,,10790,12920,50.3900156006,0,1869480,1700.0,1700.0,2100.0,2100.0,0,278158,9700,0.94,0.93,0.5,555.144,1467.274,14989.179,3067.414,21459.164,,3291.0,0.38,0.99,7263,7256,7256,0,-1,-1,1,1100,122,71,122,103,0,19,0,1,59,100,-1,100,-1,-1,100,100,-1,-1,0,22,0,1,0,20802,0,5614,3643,4722,5614,5190,1971,468,9700,2100,2100,2100,2100,9000,9000,1555637837,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190419_B4_bf55798491c6229ab7bc2dfeda167d13,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190419_B4_bf55798491c6229ab7bc2dfeda167d13,1.0,https://www.target.com/,VM02-02-192.168.10.70,https://www.target.com/,18,04,target-home,16,2019,200,Test Complete,19.04
24,,1900.0,,2400.0,1588.4149999983,1588.4100000039,2321,955,,,0,1,185.0,1,2607152,1712328,28564,20723,0,,7523,1623,1623,1623,968,10,1588,1588,1207,2203,2203,1588,,7533,7523,1316,967,967,16,,,1555681985.172145,7523,7524,1624,1624,1237,1624,0,0,247146,260707.0,0,1588,1588,1207,2204,1588.4100000039,,11504,13640,52.4413687043,0,1870224,1900.0,1900.0,2400.0,2400.0,0,278074,9800,0.94,0.93,0.55,528.0965,1245.12,13398.966,2930.432,13398.966,,3108.0,0.38,0.99,7534,7524,7523,0,-1,-1,1,1600,124,71,124,105,0,19,0,1,55,100,-1,100,-1,-1,100,100,-1,-1,0,22,0,1,0,20632,0,6305,3786,4956,6305,5421,2520,465,9800,2400,2400,2400,2400,9000,9000,1555681896,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190419_G5_3b7c3fc9192c6254f46da829baf643c7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190419_G5_3b7c3fc9192c6254f46da829baf643c7,1.0,https://www.target.com/,VM01-03-192.168.10.61,https://www.target.com/,19,04,target-home,16,2019,200,Test Complete,19.04
24,,1700.0,,2200.0,1119.5849999999,1119.5849999999,2137,793,,,0,1,191.0,2,2723883,1712222,28738,20904,0,,8116,1448,1448,1448,802,20,1119,1119,1095,2137,2137,1119,,8127,8116,1151,802,802,16,,,1555726217.083299,8117,8116,1449,1449,1238,1449,0,0,243900,233782.0,0,1120,1120,1096,2137,1119.5849999999,,11961,15679,57.9881656805,0,1873327,1700.0,1700.0,2200.0,2200.0,0,277176,10300,0.94,0.93,0.53,635.9235,1279.401,14168.87,3176.156,14168.87,,3314.0,0.38,0.99,8128,8117,8117,0,-1,-1,1,1100,119,68,119,101,0,18,0,1,58,100,-1,100,-1,-1,100,100,-1,-1,0,22,0,1,0,23442,0,6876,3884,5288,6876,5844,2992,556,10300,2200,2200,2200,2300,9000,9000,1555726075,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190420_27_a73946fd83ca70bfae9ce4ce1cb7ccab,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190420_27_a73946fd83ca70bfae9ce4ce1cb7ccab,1.0,https://www.target.com/,VM04-02-192.168.10.90,https://www.target.com/,19,04,target-home,16,2019,200,Test Complete,19.04
24,,1800.0,,2200.0,1509.1000000102,1509.0950000013,2157,858,,,0,1,184.0,2,2680079,1716632,28902,21070,0,,7360,1522,1522,1521,872,12,1509,1509,1117,2096,2096,1509,,7367,7360,1212,871,871,16,,,1555770171.885122,7361,7361,1522,1522,1262,1522,0,0,264777,263975.0,0,1509,1509,1118,2097,1509.0950000013,,10980,13179,51.7674783975,0,1872329,1800.0,1800.0,2200.0,2200.0,0,281826,9700,0.94,0.93,0.54,533.7235,1255.042,14348.145,2893.669,14348.145,,3084.0,0.38,0.99,7368,7361,7361,0,-1,-1,1,1500,121,70,121,103,0,18,0,1,41,100,-1,100,-1,-1,100,100,-1,-1,0,23,0,1,0,20355,0,6168,3735,4779,6168,5280,2433,501,9700,2200,2200,2200,2200,9000,9000,1555770082,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190420_7X_ea8596f9feb557c776a27bc7eec3b28a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190420_7X_ea8596f9feb557c776a27bc7eec3b28a,1.0,https://www.target.com/,VM01-02-192.168.10.60,https://www.target.com/,20,04,target-home,16,2019,200,Test Complete,19.04
24,,4200.0,,7100.0,4115.9800000005,4115.9800000005,4465,869,,,0,1,195.0,2,2843061,2415580,41215,34394,0,,12150,3898,3883,3883,882,7,4115,4115,3822,6907,6907,4115,,12168,12150,1223,881,881,25,,,1555814303.517832,12151,12150,3898,3883,1238,3883,0,0,210690,214109.0,0,4116,4116,3823,6908,4115.9800000005,,14363,17949,55.6934533044,29565,2045742,4200.0,4200.0,7100.0,7100.0,0,274631,10900,0.94,0.93,0.45,513.8085,2242.852,15565.294,4127.968,15565.2939999981,,4303.0,0.38,0.99,12168,12150,12151,0,-1,-1,1,4200,148,118,148,124,0,24,0,1,51,98,-1,100,-1,-1,99,100,-1,-1,0,21,0,1,0,26508,0,8352,5303,5826,8352,6900,3050,1074,10900,4200,4200,4200,10600,9000,9000,1555814222,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190421_NT_4d09708297f65643b2662a13f3f036e5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190421_NT_4d09708297f65643b2662a13f3f036e5,1.0,https://www.target.com/,VM01-08-192.168.10.66,https://www.target.com/,20,04,target-home,16,2019,200,Test Complete,19.04
